tmdb_id,tagline,overview,spoken_languages,full_cast
660643,,"A woman falls in love with a man in a set and eventually gets married, however she realizes she fell in love of the character and wants to leave him, when the man realizes about it, he does everything he can to get her back.",['es'],"[{'id': 36586, 'name': 'Paulina Gaitán', 'character': 'Flor', 'popularity': 1.415, 'order': 0}, {'id': 220496, 'name': 'Alfonso Herrera', 'character': 'Iñaqui', 'popularity': 1.0769, 'order': 1}, {'id': 947768, 'name': 'Andrés Almeida', 'character': 'Mondragon', 'popularity': 0.691, 'order': 2}, {'id': 554416, 'name': 'Harding Junior', 'character': 'Manolo', 'popularity': 0.1411, 'order': 3}, {'id': 1301500, 'name': 'Lucía Uribe', 'character': 'Sofi', 'popularity': 0.2796, 'order': 4}, {'id': 16406, 'name': 'Patricia Reyes Spíndola', 'character': '', 'popularity': 0.9556, 'order': 5}, {'id': 95620, 'name': 'Mauricio Barrientos', 'character': '', 'popularity': 0.1901, 'order': 6}, {'id': 265, 'name': 'Rodrigo Murray', 'character': '', 'popularity': 0.4996, 'order': 7}, {'id': 967838, 'name': 'Mauricio Isaac', 'character': '', 'popularity': 0.509, 'order': 8}, {'id': 140604, 'name': 'Pablo Cruz Guerrero', 'character': '', 'popularity': 0.436, 'order': 9}]"
1027196,Believe in yourself.,"Cooped up in a hotel room for days during a prolonged rainstorm, Lorenz Tauber fails to meet his basic obligations as a professional photographer, losing a big account due to missed deadlines. A new opportunity arises that propels him into a 72-hour turnaround for a pitch to a new client.",['en'],"[{'id': 3710952, 'name': 'Monlorr Jean-Francois', 'character': 'Lorenz Tauber', 'popularity': 0.0071, 'order': 0}, {'id': 3047004, 'name': 'Trina Colon', 'character': 'Barbara Knapp', 'popularity': 0.0071, 'order': 1}, {'id': 3710987, 'name': 'Jordan M. Wiessen', 'character': 'Dad', 'popularity': 0.0071, 'order': 2}, {'id': 3710988, 'name': 'Victoria Kelemen', 'character': 'Sis', 'popularity': 0.0143, 'order': 3}, {'id': 1828947, 'name': 'B. Alexander', 'character': 'Front Desk Clerk (Miss Hen)', 'popularity': 0.0143, 'order': 4}, {'id': 3710989, 'name': 'Nadia Blessed', 'character': 'Mom (voice)', 'popularity': 0.0, 'order': 5}, {'id': 3710990, 'name': 'Kenyatta Harris', 'character': 'Charles', 'popularity': 0.0168, 'order': 6}, {'id': 3710991, 'name': 'George McKerry', 'character': 'Swami on TV', 'popularity': 0.0143, 'order': 7}, {'id': 3308304, 'name': 'Zachariah Moyes', 'character': 'Front Desk Clerk', 'popularity': 0.0432, 'order': 8}, {'id': 3710992, 'name': 'Pucci Tres', 'character': 'Biological Father', 'popularity': 0.0, 'order': 9}]"
1005702,,"The opening ceremony for the Birmingham 2022 Commonwealth Games, held at the Alexander Stadium in Perry Barr.",['en'],"[{'id': 3640571, 'name': 'Samantha Oxborough', 'character': 'Self', 'popularity': 0.0214, 'order': 0}, {'id': 3640591, 'name': 'Carol Pemberton', 'character': 'Self', 'popularity': 0.0571, 'order': 1}, {'id': 3640601, 'name': 'Sandra Francis', 'character': 'Self', 'popularity': 0.0143, 'order': 2}, {'id': 3640604, 'name': 'Beverley Robinson', 'character': 'Self', 'popularity': 0.0261, 'order': 3}, {'id': 3640605, 'name': 'Shereece Storrod', 'character': 'Self', 'popularity': 0.0143, 'order': 4}, {'id': 3640607, 'name': 'Celia Wickham-Anderson', 'character': 'Self', 'popularity': 0.0, 'order': 5}, {'id': 3640609, 'name': 'Evon Johnson-Elliot', 'character': 'Self', 'popularity': 0.0071, 'order': 6}, {'id': 3640611, 'name': 'Lekan Babalola', 'character': 'Self', 'popularity': 0.0071, 'order': 7}, {'id': 3640612, 'name': 'Ranjana Ghatak', 'character': 'Self', 'popularity': 0.0071, 'order': 8}, {'id': 3640614, 'name': 'Jude Rees', 'character': 'Self', 'popularity': 0.0, 'order': 9}, {'id': 3640616, 'name': 'Chris Crouch', 'character': 'Self', 'popularity': 0.0, 'order': 10}, {'id': 3640620, 'name': 'Abraham Paddy Tetteh', 'character': 'Self', 'popularity': 0.0071, 'order': 11}, {'id': 1463952, 'name': 'Malala Yousafzai', 'character': 'Self', 'popularity': 0.7667, 'order': 12}, {'id': 101386, 'name': 'Tony Iommi', 'character': 'Self', 'popularity': 0.4522, 'order': 13}, {'id': 2748152, 'name': 'Soweto Kinch', 'character': 'Self', 'popularity': 0.0071, 'order': 14}, {'id': 3640582, 'name': 'Indigo Marshall', 'character': 'Self', 'popularity': 0.0, 'order': 15}, {'id': 3640623, 'name': 'Gambimi', 'character': 'Self', 'popularity': 0.0, 'order': 16}, {'id': 2936871, 'name': 'Ginny Lemon', 'character': 'Self', 'popularity': 0.0327, 'order': 17}, {'id': 53519, 'name': 'Lenny Henry', 'character': 'Self', 'popularity': 1.4529, 'order': 18}, {'id': 1238637, 'name': 'Shazia Mirza', 'character': 'Self', 'popularity': 0.2387, 'order': 19}, {'id': 1712175, 'name': 'Joe Lycett', 'character': 'Self', 'popularity': 0.7186, 'order': 20}, {'id': 2558988, 'name': 'Noreen Khan', 'character': 'Self', 'popularity': 0.0673, 'order': 21}, {'id': 3641106, 'name': 'Louise Martin', 'character': 'Self', 'popularity': 0.0, 'order': 22}, {'id': 1532943, 'name': 'Tom Daley', 'character': 'Self', 'popularity': 0.2998, 'order': 23}, {'id': 3641104, 'name': 'Alex Danson', 'character': 'Self', 'popularity': 0.0, 'order': 24}, {'id': 3641103, 'name': 'Kim Daybell', 'character': 'Self', 'popularity': 0.0, 'order': 25}, {'id': 3641100, 'name': 'Galal Yafai', 'character': 'Self', 'popularity': 0.0071, 'order': 26}, {'id': 3641099, 'name': 'Max Whitlock', 'character': 'Self', 'popularity': 0.0143, 'order': 27}, {'id': 1245274, 'name': 'Denise Lewis', 'character': 'Self', 'popularity': 0.0602, 'order': 28}, {'id': 174981, 'name': 'King Charles III of the United Kingdom', 'character': 'Self', 'popularity': 0.6304, 'order': 29}, {'id': 2041196, 'name': 'Camilla Shand', 'character': 'Self', 'popularity': 0.2269, 'order': 30}, {'id': 929257, 'name': 'Simon Le Bon', 'character': 'Self - Duran Duran', 'popularity': 0.7855, 'order': 31}, {'id': 936973, 'name': 'Nick Rhodes', 'character': 'Self - Duran Duran', 'popularity': 0.7598, 'order': 32}, {'id': 13643, 'name': 'John Taylor', 'character': 'Self - Duran Duran', 'popularity': 1.0506, 'order': 33}, {'id': 929258, 'name': 'Roger Taylor', 'character': 'Self - Duran Duran', 'popularity': 0.3845, 'order': 34}]"
980374,Every family has secrets... this family has Sally Floss.,"In response to the financial crisis set forth by COVID-19, a shy teenager starts an internet-based detective agency to save her family home. She solves mysteries through digital footprints, virtual interviews, a brilliant mind, and an inherited intuition she never knew she had.",['en'],"[{'id': 1696081, 'name': 'Lindsay Elston', 'character': 'Sally Floss', 'popularity': 0.5148, 'order': 0}, {'id': 26491, 'name': 'Vernon Wells', 'character': 'Papa', 'popularity': 1.4974, 'order': 1}, {'id': 1234, 'name': 'Tara Reid', 'character': 'Michelle', 'popularity': 3.2253, 'order': 2}, {'id': 75340, 'name': 'Todd Bridges', 'character': 'Phillip Hone', 'popularity': 1.3147, 'order': 3}, {'id': 21315, 'name': 'Eric Roberts', 'character': 'The Host', 'popularity': 7.7299, 'order': 4}, {'id': 54649, 'name': 'Louis Mandylor', 'character': 'Bill', 'popularity': 1.2959, 'order': 5}, {'id': 14700, 'name': 'Richard Tyson', 'character': 'Edward', 'popularity': 1.2475, 'order': 6}, {'id': 1003801, 'name': 'Ciara Hanna', 'character': 'Lydia', 'popularity': 0.7199, 'order': 7}, {'id': 2132398, 'name': 'Gigi Gustin', 'character': 'Ella', 'popularity': 0.5671, 'order': 8}, {'id': 63206, 'name': 'Robin Sydney', 'character': 'Jenny', 'popularity': 0.9019, 'order': 9}, {'id': 11804, 'name': 'Duane Whitaker', 'character': 'Frank', 'popularity': 1.171, 'order': 10}, {'id': 108700, 'name': 'Eileen Dietz', 'character': 'Gammy', 'popularity': 0.8106, 'order': 11}, {'id': 1328649, 'name': 'John Omohundro', 'character': 'Luke', 'popularity': 0.2216, 'order': 12}, {'id': 52421, 'name': 'Christian J. Meoli', 'character': 'Blake', 'popularity': 0.3702, 'order': 13}, {'id': 3680199, 'name': 'Miyagi', 'character': 'Miyagi', 'popularity': 0.0, 'order': 14}]"
949400,,"Gun-toting gangsters, lawless lawyers and backstabbing bastards. There's a family in the middle, and while some are trying to keep it afloat, others want to tear it apart.",['en'],"[{'id': 2509946, 'name': 'Chabris Napier-Lawrence', 'character': 'Lily', 'popularity': 0.1672, 'order': 0}, {'id': 2025028, 'name': 'Mark Fletcher', 'character': 'Oleg Hart', 'popularity': 0.2331, 'order': 1}, {'id': 1763159, 'name': 'Oliver Devoti', 'character': 'Max', 'popularity': 0.1425, 'order': 2}, {'id': 3297138, 'name': 'Stephen Oswald', 'character': 'Ritchie', 'popularity': 0.0465, 'order': 3}, {'id': 3149960, 'name': 'Warren Rusher', 'character': 'Truman', 'popularity': 0.0361, 'order': 4}, {'id': 2256762, 'name': 'William Owen', 'character': 'Jim', 'popularity': 0.147, 'order': 5}, {'id': 3561474, 'name': 'Mary Conlon', 'character': 'Gertrude', 'popularity': 0.0, 'order': 6}, {'id': 2853444, 'name': 'Melissa Dean', 'character': 'Ember', 'popularity': 0.0789, 'order': 7}]"
1028296,Late night trips aren't corny... They're deadly.,A couple's trip is interrupted when the small town's well known killer pays a visit to the only witness to ever escape his grasp.,['en'],"[{'id': 4834300, 'name': 'Morgan L. Bell', 'character': 'Police Officer', 'popularity': 0.0, 'order': 0}, {'id': 4834314, 'name': 'Shermane Cowans', 'character': 'Carmen', 'popularity': 0.0143, 'order': 1}, {'id': 4834308, 'name': 'Victor González', 'character': 'Crimson', 'popularity': 0.0, 'order': 2}, {'id': 4834315, 'name': 'Peyton Newsome', 'character': 'Lead Detective', 'popularity': 0.0, 'order': 3}, {'id': 4834316, 'name': 'Damian Woods', 'character': 'Zion', 'popularity': 0.0071, 'order': 4}, {'id': 3714641, 'name': 'NaKeyah Dae', 'character': 'Lita', 'popularity': 0.0071, 'order': 5}]"
676683,,"Laminar, means the first step and chords that guitar learners learn. This movie is about a girl musician.",['fa'],"[{'id': 1751973, 'name': 'Pardis Ahmadieh', 'character': '', 'popularity': 1.1135, 'order': 0}, {'id': 931290, 'name': 'Ali Nasirian', 'character': '', 'popularity': 0.6004, 'order': 1}, {'id': 1212649, 'name': 'Siamak Ansari', 'character': '', 'popularity': 0.2921, 'order': 2}, {'id': 1339648, 'name': 'Bita Farrahi', 'character': '', 'popularity': 0.3812, 'order': 3}, {'id': 1104854, 'name': 'Ali Mosaffa', 'character': '', 'popularity': 0.4712, 'order': 4}, {'id': 1115022, 'name': 'Mehrdad Sedighian', 'character': '', 'popularity': 0.3629, 'order': 5}, {'id': 238782, 'name': 'Behnaz Jafari', 'character': '', 'popularity': 0.368, 'order': 6}, {'id': 2549341, 'name': 'Kaveh Afagh', 'character': '', 'popularity': 0.0, 'order': 7}, {'id': 1443940, 'name': 'Reza Davoudnejad', 'character': '', 'popularity': 0.0655, 'order': 8}, {'id': 1993574, 'name': 'Diba Zahedi', 'character': '', 'popularity': 0.1486, 'order': 9}, {'id': 1794539, 'name': 'Siamak Adib', 'character': '', 'popularity': 0.0429, 'order': 10}, {'id': 1446270, 'name': 'Farimah Farjami', 'character': '', 'popularity': 0.1451, 'order': 11}, {'id': 1891302, 'name': 'Ezzatollah Ramazanifar', 'character': '', 'popularity': 0.0586, 'order': 12}]"
963164,,"An exclusive look at final table read and original audition tapes; interviews with cast, crew and guest stars of the show's eight seasons.",['en'],"[{'id': 18471, 'name': 'Anthony Anderson', 'character': 'Self', 'popularity': 2.2159, 'order': 0}, {'id': 74611, 'name': 'Tracee Ellis Ross', 'character': 'Self', 'popularity': 1.3025, 'order': 1}, {'id': 1407498, 'name': 'Marsai Martin', 'character': 'Self', 'popularity': 1.3905, 'order': 2}, {'id': 118372, 'name': 'Yara Shahidi', 'character': 'Self', 'popularity': 1.8248, 'order': 3}, {'id': 1407495, 'name': 'Miles Brown', 'character': 'Self', 'popularity': 0.839, 'order': 4}, {'id': 1348591, 'name': 'Marcus Scribner', 'character': 'Self', 'popularity': 0.6659, 'order': 5}, {'id': 2975, 'name': 'Laurence Fishburne', 'character': 'Self', 'popularity': 3.5214, 'order': 6}, {'id': 15899, 'name': 'Jenifer Lewis', 'character': 'Self', 'popularity': 1.8252, 'order': 7}, {'id': 216140, 'name': 'Deon Cole', 'character': 'Self', 'popularity': 1.3508, 'order': 8}, {'id': 1036174, 'name': 'Aloe Blacc', 'character': 'Self', 'popularity': 0.5464, 'order': 9}, {'id': 1407486, 'name': 'Kenya Barris', 'character': 'Self', 'popularity': 1.0263, 'order': 10}, {'id': 52605, 'name': 'Eva Longoria', 'character': 'Self', 'popularity': 2.6028, 'order': 11}]"
1150875,Your Life. Upgraded.,"Carol lives alone with her friendly AI helper, Vicki, who's sophisticated data-gathering anticipates her every need and desire. But who is in control?",['en'],"[{'id': 1603022, 'name': 'Diana Porter', 'character': 'Carol', 'popularity': 0.1522, 'order': 0}, {'id': 4157865, 'name': 'Michelle Falanga', 'character': 'Vicki', 'popularity': 0.0143, 'order': 1}, {'id': 1384325, 'name': 'Kevin O. Peterson', 'character': 'Luke', 'popularity': 0.1453, 'order': 2}]"
948719,,"Jorawar, once a mobster, lost his parents as a consequence of the booming crime wave and now wishes to have an easy going life with his brother. But fate turned him into a gang lord Babbar.",['pa'],"[{'id': 2182866, 'name': 'Amrit Maan', 'character': 'Babbar', 'popularity': 0.0642, 'order': 0}, {'id': 3462938, 'name': 'Raj Singh Jhinjar', 'character': 'Gamma Mechanic', 'popularity': 0.1696, 'order': 1}, {'id': 2002306, 'name': 'Raghveer Boli', 'character': 'Cheeka', 'popularity': 0.2369, 'order': 2}, {'id': 3462939, 'name': 'Pardeep Cheema', 'character': 'Tota', 'popularity': 0.0, 'order': 3}, {'id': 2481474, 'name': 'Aashish Duggal', 'character': 'Bai ji', 'popularity': 0.0306, 'order': 4}, {'id': 1948810, 'name': 'Yaad Grewal', 'character': 'Don', 'popularity': 0.0708, 'order': 5}, {'id': 2701471, 'name': 'Victor John', 'character': 'Jack', 'popularity': 0.0533, 'order': 6}, {'id': 3041488, 'name': 'Kaka Kautaki', 'character': 'Deba', 'popularity': 0.0143, 'order': 7}, {'id': 3462940, 'name': 'Harbhagwan Singh', 'character': 'Police inspector', 'popularity': 0.0, 'order': 8}, {'id': 140679, 'name': 'Yograj Singh', 'character': 'Hakam', 'popularity': 0.3331, 'order': 9}]"
831767,I will dance for you,"A lonely cute alien traveling through space is forced to land on Earth when the spacecraft malfunctions and by chance. The very friendly and dancing-loving alien takes up her sleeves to explore the planet, find friends and her funny and fun adventure begins.",['en'],"[{'id': 3097330, 'name': 'Yunus Dogre', 'character': 'Green Alien', 'popularity': 0.0071, 'order': 0}, {'id': 3097331, 'name': 'Ersin Urta', 'character': 'Dacex', 'popularity': 0.0071, 'order': 1}, {'id': 3097333, 'name': 'Robert Ferecer', 'character': 'John', 'popularity': 0.0071, 'order': 2}, {'id': 3097334, 'name': 'James Heser', 'character': 'David', 'popularity': 0.0, 'order': 3}]"
936271,,"Libaraiers ""Rilla"" Stanford, has just been released from prison and finds that his immediate world has changed, knowing that the dangers of the streets remain the same, his only mission is to take care of his 6yr old son, Kevin.",['en'],"[{'id': 76821, 'name': 'Jamal Woolard', 'character': 'Rilla Standford', 'popularity': 0.6449, 'order': 0}, {'id': 1573627, 'name': 'Torrei Hart', 'character': 'Rita Robinson', 'popularity': 0.4212, 'order': 1}, {'id': 9464, 'name': 'Harry Lennix', 'character': 'Mr. Denver', 'popularity': 2.2308, 'order': 2}, {'id': 41020, 'name': 'E. Roger Mitchell', 'character': 'Frank', 'popularity': 0.7218, 'order': 3}, {'id': 2363460, 'name': 'Ashley Rios', 'character': 'Ladonna', 'popularity': 0.3686, 'order': 4}, {'id': 2645007, 'name': 'Che Mack', 'character': 'Zina Holloway', 'popularity': 0.0336, 'order': 5}, {'id': 76822, 'name': 'Dennis L.A. White', 'character': 'Detective Kruthers', 'popularity': 0.403, 'order': 6}, {'id': 4378048, 'name': 'Jace Agolli', 'character': 'Contestant 3', 'popularity': 0.0915, 'order': 7}, {'id': 3659883, 'name': 'Kaleel Harrison', 'character': 'Kid (Corner Store)', 'popularity': 0.0379, 'order': 8}, {'id': 5514520, 'name': 'Troy Escoda', 'character': 'Jay Riley Parker(as Troy Robert)', 'popularity': 0.0, 'order': 9}, {'id': 1231498, 'name': 'Patrice Fisher', 'character': 'Monique', 'popularity': 0.3084, 'order': 10}, {'id': 93535, 'name': 'Duane Finley', 'character': 'Maurice', 'popularity': 0.3111, 'order': 11}, {'id': 5514523, 'name': 'Elaine Wadsworth', 'character': 'Maggy', 'popularity': 0.0311, 'order': 12}, {'id': 1757749, 'name': 'Adrian Lockett', 'character': 'Jug', 'popularity': 0.1198, 'order': 13}, {'id': 1593914, 'name': 'Reece Odum', 'character': 'Evelyn', 'popularity': 0.1056, 'order': 14}, {'id': 4315526, 'name': 'Tracey Graves', 'character': 'Thriller', 'popularity': 0.095, 'order': 15}, {'id': 1120456, 'name': ""Lunden De'Leon"", 'character': 'Harriet Stanford', 'popularity': 0.4021, 'order': 16}, {'id': 2516730, 'name': 'Mann Robinson', 'character': 'Cortney Thomas', 'popularity': 0.1944, 'order': 17}, {'id': 3143741, 'name': 'Caleb J. Avery', 'character': 'Kevin', 'popularity': 0.0577, 'order': 18}, {'id': 4148120, 'name': 'Chadwick Farley', 'character': 'Russ', 'popularity': 0.0662, 'order': 19}, {'id': 2261937, 'name': 'Jasmine Mètivier', 'character': 'Valerie', 'popularity': 0.0453, 'order': 20}, {'id': 2087501, 'name': 'Kermit Rolison', 'character': 'Larry', 'popularity': 0.0713, 'order': 21}, {'id': 2459638, 'name': 'Melanie Halfkenny', 'character': 'Star', 'popularity': 0.0445, 'order': 22}, {'id': 5514527, 'name': 'Russell Wyche', 'character': ""Robert (Rita's driver)"", 'popularity': 0.0143, 'order': 23}, {'id': 5514528, 'name': 'James Fauntleroy', 'character': 'Inmate', 'popularity': 0.0143, 'order': 24}, {'id': 2564040, 'name': 'Roy Y. Chan', 'character': 'EMT', 'popularity': 0.0, 'order': 25}, {'id': 4900533, 'name': 'Kimathi Olenja', 'character': 'Inmate (Prison yard)', 'popularity': 0.0143, 'order': 26}, {'id': 3490164, 'name': 'Kimberly Raven', 'character': 'Proud parent', 'popularity': 0.0, 'order': 27}, {'id': 4328508, 'name': 'Mercedes Sanders', 'character': 'Fran', 'popularity': 0.052, 'order': 28}, {'id': 4924945, 'name': 'Jaymee Vowell', 'character': 'Small Crowd', 'popularity': 0.0168, 'order': 29}, {'id': 2613687, 'name': 'Anthony Neves', 'character': 'Guard', 'popularity': 0.0957, 'order': 30}, {'id': 3659883, 'name': 'Kaleel Harrison', 'character': 'Kid (Corner store)', 'popularity': 0.0379, 'order': 31}, {'id': 5514530, 'name': 'Jeramie Julian', 'character': 'Guard', 'popularity': 0.0, 'order': 32}, {'id': 2724217, 'name': 'Chad Lawson Cooper', 'character': 'Prison Warden', 'popularity': 0.0071, 'order': 33}, {'id': 4311194, 'name': 'Kalece Harrison', 'character': 'Kid (Corner store)', 'popularity': 0.0, 'order': 34}, {'id': 5514531, 'name': 'Chaz Duncan', 'character': 'Earl', 'popularity': 0.0, 'order': 35}, {'id': 5514532, 'name': 'Robyn Monroe', 'character': 'Customer', 'popularity': 0.0, 'order': 36}, {'id': 5514533, 'name': 'Shamariah Neil', 'character': 'Kat', 'popularity': 0.0, 'order': 37}, {'id': 4857424, 'name': 'Calico Jonez', 'character': 'Maurice', 'popularity': 0.0071, 'order': 38}, {'id': 5514534, 'name': 'Elijah Ward', 'character': 'Kid (Corner store)', 'popularity': 0.0, 'order': 39}, {'id': 5514535, 'name': 'Hannah Danielle Hooks', 'character': 'Sexy girl', 'popularity': 0.0, 'order': 40}, {'id': 5514536, 'name': 'Tata Parker', 'character': 'Sexy girl', 'popularity': 0.0143, 'order': 41}, {'id': 5514537, 'name': 'Desi Arnaz Giles', 'character': 'Proud parent', 'popularity': 0.0071, 'order': 42}, {'id': 5514539, 'name': 'Rafael George', 'character': ""Zina's man"", 'popularity': 0.0, 'order': 43}, {'id': 5514540, 'name': 'Shadina Blunt', 'character': 'Proud parent', 'popularity': 0.0, 'order': 44}, {'id': 5514543, 'name': 'Lara Seidel', 'character': 'Andrea Lawson', 'popularity': 0.0, 'order': 45}, {'id': 5514574, 'name': 'Brittney Niter', 'character': 'Fan', 'popularity': 0.0937, 'order': 46}, {'id': 2430493, 'name': 'Michael Angelo Hodge', 'character': 'Mr. Henry', 'popularity': 0.0143, 'order': 47}, {'id': 5514575, 'name': 'Antonio Long', 'character': ""Jug's boy"", 'popularity': 0.0, 'order': 48}, {'id': 5514576, 'name': 'Leon Williamson', 'character': 'Coach Will', 'popularity': 0.0, 'order': 49}, {'id': 5514577, 'name': 'Kewan Rowand', 'character': 'Inmate (Prison yard)', 'popularity': 0.0071, 'order': 50}, {'id': 5514578, 'name': 'Christy Delenick', 'character': 'Contestant 1', 'popularity': 0.0, 'order': 51}, {'id': 5514579, 'name': 'Jerelle Thompson', 'character': 'Fan', 'popularity': 0.0, 'order': 52}, {'id': 5514580, 'name': 'Omar Queensbourrow', 'character': 'Officer Jackson', 'popularity': 0.0071, 'order': 53}, {'id': 5514581, 'name': 'Earvin Lewis', 'character': 'Police', 'popularity': 0.0, 'order': 54}, {'id': 5514582, 'name': 'Ochieng Raida Olenja', 'character': 'Franklin (Guard 2)(as Ochieng Olenja)', 'popularity': 0.0, 'order': 55}, {'id': 5514583, 'name': 'Angelo Villardi', 'character': 'Customer', 'popularity': 0.0, 'order': 56}, {'id': 5514584, 'name': 'Energy', 'character': 'Engineer', 'popularity': 0.0, 'order': 57}, {'id': 5514585, 'name': 'Neterkhuray Roberts', 'character': 'Inmate (Prison yard)', 'popularity': 0.0071, 'order': 58}, {'id': 5514586, 'name': 'Ammie', 'character': 'Sexy Girl', 'popularity': 0.0, 'order': 59}, {'id': 5514588, 'name': 'Quaniah Stevenson', 'character': 'Contestant 2', 'popularity': 0.0, 'order': 60}, {'id': 5514589, 'name': 'Roellyo Wilson', 'character': 'Hoodlum 2', 'popularity': 0.0, 'order': 61}, {'id': 5514590, 'name': 'Ana Crusus', 'character': 'Bystander', 'popularity': 0.0, 'order': 62}, {'id': 5514592, 'name': 'Andreas Dylan Hansen', 'character': 'Bystander', 'popularity': 0.0, 'order': 63}, {'id': 5514594, 'name': 'Tia Busby', 'character': 'Fan', 'popularity': 0.0071, 'order': 64}, {'id': 5514596, 'name': 'Abishar Saint Juste', 'character': 'Hoodlum 3', 'popularity': 0.0071, 'order': 65}, {'id': 5514597, 'name': ""Me'Irah Robinson"", 'character': 'Bystander', 'popularity': 0.0071, 'order': 66}, {'id': 5514599, 'name': 'Justin Spaulding', 'character': 'Young (Jugs boy)', 'popularity': 0.0, 'order': 67}, {'id': 5514601, 'name': 'Jason Hariel', 'character': 'Small Crowd', 'popularity': 0.0, 'order': 68}, {'id': 5514603, 'name': 'Mason Strickland', 'character': 'Inmate (Prison yard)', 'popularity': 0.0, 'order': 69}, {'id': 5514605, 'name': ""D'Andre Smith-Rankins"", 'character': 'Small Crowd 1 (inside)', 'popularity': 0.0143, 'order': 70}, {'id': 5514606, 'name': 'Edwin Ryan', 'character': 'Kid (Corner store)', 'popularity': 0.0071, 'order': 71}, {'id': 5514609, 'name': 'Terry Skywalker', 'character': 'Hoodlum 1', 'popularity': 0.0, 'order': 72}, {'id': 5514610, 'name': 'Elijah', 'character': 'Bystander', 'popularity': 0.0, 'order': 73}, {'id': 5514611, 'name': 'Precious Bolden', 'character': 'Proud parent', 'popularity': 0.0, 'order': 74}, {'id': 5514614, 'name': 'Dex Kemp', 'character': 'Inmate (Prison yard)', 'popularity': 0.0, 'order': 75}, {'id': 1903971, 'name': 'Glen McDonald', 'character': 'Guard 3', 'popularity': 0.2312, 'order': 76}, {'id': 5514616, 'name': 'Susan Vanburen', 'character': 'Customer', 'popularity': 0.0, 'order': 77}, {'id': 5514617, 'name': 'Brock Mitcham', 'character': 'Inmate (Prison yard)', 'popularity': 0.0, 'order': 78}, {'id': 5514618, 'name': 'Barin Kardashian', 'character': 'Detective Tolman', 'popularity': 0.0071, 'order': 79}, {'id': 5514619, 'name': 'Michael Anderson', 'character': ""Jug's Boy"", 'popularity': 0.0071, 'order': 80}, {'id': 5514622, 'name': 'Aisha Radford', 'character': 'Police', 'popularity': 0.0, 'order': 81}, {'id': 5514623, 'name': 'Sean Whorton', 'character': 'Inmate (Prison yard)', 'popularity': 0.0, 'order': 82}, {'id': 5514625, 'name': 'Khary Sule Khalifa', 'character': 'Hoodlum 5', 'popularity': 0.0, 'order': 83}, {'id': 1224619, 'name': 'Tray Chaney', 'character': 'Bob', 'popularity': 0.3587, 'order': 84}, {'id': 5514626, 'name': 'Neiquan Rahiem Faust', 'character': 'Inmate (Prison yard)', 'popularity': 0.0, 'order': 85}, {'id': 5514627, 'name': 'Ted Hill Jr.', 'character': 'Inmate (Prison yard)', 'popularity': 0.0, 'order': 86}, {'id': 5514629, 'name': 'Jermaine Prewitt', 'character': ""Jug's boy"", 'popularity': 0.0, 'order': 87}, {'id': 5514630, 'name': 'Chadwick Borders', 'character': 'Proud parent', 'popularity': 0.0, 'order': 88}, {'id': 5514631, 'name': 'Bakari Thompson', 'character': 'Lewis (Guard 1)', 'popularity': 0.0, 'order': 89}, {'id': 5514632, 'name': 'Jeremy Julian', 'character': 'Security Guard', 'popularity': 0.0, 'order': 90}, {'id': 5514633, 'name': 'Madison Mcveay', 'character': 'Small Crowd 2 (inside)', 'popularity': 0.0, 'order': 91}, {'id': 5514634, 'name': 'Joshua Roberts', 'character': 'Inmate (Prison yard)', 'popularity': 0.0, 'order': 92}, {'id': 5514635, 'name': 'Michael Goldberg', 'character': 'EMT', 'popularity': 0.0, 'order': 93}, {'id': 5514636, 'name': 'Dane Wilson', 'character': 'Hoodlum 4', 'popularity': 0.0143, 'order': 94}, {'id': 5514637, 'name': 'LeWayne Powell', 'character': 'Proud parent', 'popularity': 0.0, 'order': 95}, {'id': 5514638, 'name': 'Tiffany Ezzard', 'character': 'Proud parent', 'popularity': 0.0, 'order': 96}]"
903315,,A drifter and a quirky mortician both learn a lesson about friendship and loyalty when they form an unlikely business partnership that becomes complicated by paranoia. This new version trims out the fat and sees both Volumes 1 & 2 of the saga combined into one condensed tale.,['en'],"[{'id': 81918, 'name': 'Greg Sestero', 'character': 'Jon Kortina', 'popularity': 0.4553, 'order': 0}, {'id': 81916, 'name': 'Tommy Wiseau', 'character': 'Harvey Lewis', 'popularity': 0.5944, 'order': 1}, {'id': 1583148, 'name': 'Kristen StephensonPino', 'character': 'Traci Walton', 'popularity': 0.3487, 'order': 2}]"
