film_title,year,genre,runtime_mins,avg_rating,num_ratings,num_reviews,country,language,letterboxd_url,date_scraped
Shrek,2001,Adventure|Fantasy|Family|Animation|Comedy|here,90,4.12,513445134402300345092752026050320011120110622523645941226562930,236459,USA,English,https://letterboxd.com/film/shrek/,2026-05-04
Coraline,2009,Animation|Horror|Fantasy|Family,100,4.19,427794277902300345792483220260503200920110620539219041927628480,392190,USA,English,https://letterboxd.com/film/coraline/,2026-05-04
Moonlight,2016,Drama,111,4.2,907903202300345192156202604292424120162016220160111201652229284214379980,222928,USA,English,https://letterboxd.com/film/moonlight-2016/,2026-05-04
Something Very Bad Is Going to Happen,2026,Drama|Mystery,371,3.67,152178615217860230034504839202605032026202603275461193671139760,46119,USA,English,https://letterboxd.com/film/something-very-bad-is-going-to-happen/,2026-05-04
La Haine,1995,Drama,98,4.5,51684516840230034566771362026050331995132011062252205204510395450,220520,France,French,https://letterboxd.com/film/la-haine/,2026-05-04
In the Mood for Love,2000,Romance|Drama,99,4.38,1721908023003459386331920260503221200012011062252848694389741840,284869,Hong Kong|France,Cantonese|Cantonese|French|Spanish,https://letterboxd.com/film/in-the-mood-for-love/,2026-05-04
Soul,2020,Music|Drama|Family|Animation|Fantasy,101,3.94,4385114385110230034580749820260414202020201111201803022020526633539423668000,266335,USA,English,https://letterboxd.com/film/soul-2020/,2026-05-04
The Perfect Neighbor,2025,Documentary|Crime,97,3.69,1284157128415720250230034533160202603302025202412125690713691970240,69071,USA,English,https://letterboxd.com/film/the-perfect-neighbour/,2026-05-04
Baby Driver,2017,Crime|Action,113,3.7,268950268950023003456130482026042911201711312015051053087353729922880,308735,UK|USA,English,https://letterboxd.com/film/baby-driver/,2026-05-04
Dracula,2025,Horror|Romance|Fantasy,130,3.13,11290821129082202502300345368212026042321111202520251112024021820255873233132248180,87323,France,English|English|German|Romanian,https://letterboxd.com/film/dracula-2025/,2026-05-04
Reminders of Him,2026,Drama|Romance,114,2.51,12548301254830023003458072780020260503120261202410085481602511020680,48160,USA,English,https://letterboxd.com/film/reminders-of-him/,2026-05-04
Grave of the Fireflies,1988,Animation|War|Drama,89,4.48,44558445580230034506155012026050319881120110620525057744811816490,250577,Japan,Japanese,https://letterboxd.com/film/grave-of-the-fireflies/,2026-05-04
Requiem for a Dream,2000,Drama|Crime,102,4.1,424760913023003454543720260501200021132112011062253076404116165670,307640,USA,English,https://letterboxd.com/film/requiem-for-a-dream/,2026-05-04
Regretting You,2025,Drama|Romance,116,2.48,120807612080760230034531757322012026050120251272024081151398312483199920,139831,USA|Germany,English,https://letterboxd.com/film/regretting-you/,2026-05-04
"Girl, Interrupted",1999,Drama,127,3.95,155464502300345078031320260503199911220110622527740639514127070,277406,USA,English,https://letterboxd.com/film/girl-interrupted/,2026-05-04
Batman Begins,2005,Crime|Action|Drama,140,3.84,5178451784023003450903522026050312005111111111111121111211111121141181111111111111120110622521252338420584450,212523,UK|USA,English|English|Urdu|Chinese,https://letterboxd.com/film/batman-begins/,2026-05-04
Brokeback Mountain,2005,Drama|Romance,134,4.16,5190951909023003454025902026050320052112220110622540540641615174850,405406,Canada|USA,English,https://letterboxd.com/film/brokeback-mountain/,2026-05-04
The Super Mario Bros. Movie,2023,Adventure|Animation|Comedy|Family|Fantasy,93,3.21,432302432302023003457923862026050320231131320180202538615432117090130,386154,Japan|USA,English,https://letterboxd.com/film/the-super-mario-bros-movie/,2026-05-04
Apex,2026,Action|Thriller,96,2.57,1199247119924720260230034565880399202605031202620262024071920265413322571239420,41332,USA|Iceland|Australia,English,https://letterboxd.com/film/apex-2026/,2026-05-04
The Naked Gun,2025,Action|Comedy|Crime,85,3.28,9333819333810230034566210202604231202511114111116161162022101452345773286014990,234577,USA,English|Hungarian|English,https://letterboxd.com/film/the-naked-gun/,2026-05-04
Chainsaw Man – The Movie: Reze Arc,2025,Fantasy|Romance|Action|Animation,99,4.35,11026731102673023003459227112026050320251120231217201352154124355262540,215412,Japan,Japanese,https://letterboxd.com/film/chainsaw-man-the-movie-reze-arc/,2026-05-04
The Hunger Games: Mockingjay – Part 1,2014,Thriller|Science Fiction|Adventure,123,3.37,10199110199110230034529095282026050212014111120120911201311519662133716392510,196621,USA,English,https://letterboxd.com/film/the-hunger-games-mockingjay-part-1/,2026-05-04
Black Phone 2,2025,Horror|Thriller,114,3.07,108216010821602023003455627202604192025211202310282251996493075289230,199649,USA,English|English|Japanese|Spanish,https://letterboxd.com/film/black-phone-2/,2026-05-04
HIS & HERS,2026,Crime|Drama|Mystery,262,3.64,14789031478903202602300345066986621120260503202620262026010620265398623641112350,39862,USA,English,https://letterboxd.com/film/his-hers-2026/,2026-05-04
Harry Potter and the Order of the Phoenix,2007,Adventure|Fantasy,138,3.7,406804154023003455708652202605032007111112011062251919453721135180,191945,UK|USA,English,https://letterboxd.com/film/harry-potter-and-the-order-of-the-phoenix/,2026-05-04
Song Sung Blue,2025,Romance|Music|Drama,133,3.3,125792312579232025023003457147202605032025202511142202410152025551319331101940,51319,USA,English,https://letterboxd.com/film/song-sung-blue-2025/,2026-05-04
The Voice of Hind Rajab,2025,Drama,89,4.39,13574021357402023003455827202605034413188818882025202505145459574391035120,45957,France|Tunisia|USA|UK|Cyprus|Saudi Arabia|Italy|Netherlands,Arabic|English|Arabic,https://letterboxd.com/film/the-voice-of-hind-rajab/,2026-05-04
The Avengers,2012,Science Fiction|Adventure|Action,143,3.73,367783677820120230034502158202605012012201211111111112201106192012517075237325559840,170752,USA,English|English|Hindi|Russian,https://letterboxd.com/film/the-avengers-2012/,2026-05-04
White Chicks,2004,Comedy|Crime,109,3.67,50,239840,USA,English,https://letterboxd.com/film/white-chicks/,2026-05-04
The Social Network,2010,Drama,121,3.93,334205023003455459720260430112010111211120110618532428639326280160,324286,USA,English,https://letterboxd.com/film/the-social-network/,2026-05-04
Bullet Train,2022,Comedy|Thriller|Action,126,3.6,641961641961023003459245120260427878720221121131112122020062654106973621884470,410697,USA,English|Japanese|English|Russian|Spanish,https://letterboxd.com/film/bullet-train/,2026-05-04
Star Wars: Episode I – The Phantom Menace,1999,Science Fiction|Adventure|Action,136,3.12,507115071102300345810202605031199923211112111201106222013526622931218695600,266229,USA,English,https://letterboxd.com/film/star-wars-episode-i-the-phantom-menace/,2026-05-04
The Twilight Saga: New Moon,2009,Romance|Drama|Adventure|Fantasy,131,2.78,404804048002300345541202605031200920110620524795927810733940,247959,USA,English|English|Italian,https://letterboxd.com/film/the-twilight-saga-new-moon/,2026-05-04
Thunderbolts*,2025,Science Fiction|Adventure|Action,127,3.56,88765388765302300345803807732026050320252120220610565651935618019270,656519,USA,English|English|Italian|Russian,https://letterboxd.com/film/thunderbolts/,2026-05-04
There Will Be Blood,2007,Drama,158,4.46,75202020023003458533535020260503120071144317120110622523702744612837610,237027,USA,English,https://letterboxd.com/film/there-will-be-blood/,2026-05-04
The Empire Strikes Back,1980,Science Fiction|Adventure|Action,124,4.4,27820120230034527667202605031198013111211112011062252345004421701800,234500,USA,English,https://letterboxd.com/film/the-empire-strikes-back/,2026-05-04
The Fall Guy,2024,Action|Romance|Comedy,127,3.39,66755066755002300345549112812026042887873603602024202411121112114317214202009242024534234133911362360,342341,USA|Australia,English,https://letterboxd.com/film/the-fall-guy-2024/,2026-05-04
How to Train Your Dragon,2025,Fantasy|Family|Adventure|Action,125,3.82,98011698011620250230034508282026050320252025141202302162025538305938210542470,383059,USA,English,https://letterboxd.com/film/how-to-train-your-dragon-2025/,2026-05-04
Nightcrawler,2014,Crime|Drama|Thriller,118,4.04,72990230034561488202605021201411126220131213521725040417422490,217250,USA,English,https://letterboxd.com/film/nightcrawler/,2026-05-04
2001: A Space Odyssey,1968,Science Fiction|Adventure|Mystery,149,4.25,5198751987200102300345694627220260503119682001112111112011062220012001527898042514550340,278980,UK|USA,English|English|Russian,https://letterboxd.com/film/2001-a-space-odyssey/,2026-05-04
After Hours,1985,Thriller|Comedy|Drama,97,4.13,27541150230034536525202604291985212011062051715234134717520,171523,USA,English,https://letterboxd.com/film/after-hours/,2026-05-04
The Royal Tenenbaums,2001,Drama|Comedy,110,4.11,5530058023003459455666202604262001151122011062052203654119931390,220365,USA,English|English|Italian,https://letterboxd.com/film/the-royal-tenenbaums/,2026-05-04
Us,2019,Horror|Mystery,116,3.63,3905203905200230034596888487620260503122019201911201705232019529797436323101950,297974,USA,English,https://letterboxd.com/film/us-2019/,2026-05-04
The Martian,2015,Drama|Science Fiction|Adventure,141,3.8,211511211511023003457108322026050320201201513122014081151403373817343570,140337,USA,English|English|Chinese,https://letterboxd.com/film/the-martian/,2026-05-04
Twinless,2025,Comedy|Drama,100,3.73,1128116112811602300345685774222202605032025202402165869723731765890,86972,USA,English,https://letterboxd.com/film/twinless/,2026-05-04
The Darjeeling Limited,2007,Comedy|Adventure|Drama,92,3.85,492684926802300345369272026050320072011062251477973856620710,147797,USA|India,English|English|Hindi|German|Tibetan,https://letterboxd.com/film/the-darjeeling-limited/,2026-05-04
Jurassic Park,1993,Science Fiction|Adventure,127,4.12,189083887023003451950874020260503199320110622523966441221833540,239664,USA,English|English|Spanish,https://letterboxd.com/film/jurassic-park/,2026-05-04
Harry Potter and the Half-Blood Prince,2009,Adventure|Fantasy,153,3.74,51385513850230034578978598202605032009111120110622518087137420047820,180871,UK|USA,English,https://letterboxd.com/film/harry-potter-and-the-half-blood-prince/,2026-05-04
The Greatest Showman,2017,Drama,105,3.55,2430632430630230034554846056202605031202020178111321111120150107519165435512829370,191654,USA,English,https://letterboxd.com/film/the-greatest-showman/,2026-05-04
Princess Mononoke,1997,Fantasy|Adventure|Animation,134,4.39,538023003450397572026050321997112120110622525307243916283260,253072,Japan,Japanese,https://letterboxd.com/film/princess-mononoke/,2026-05-04
Shrek 2,2004,Family|Comedy|Romance|Animation|Fantasy|here,92,4.12,4406827102300345780173202605032004212011062222523978741219665760,239787,USA,English,https://letterboxd.com/film/shrek-2/,2026-05-04
Spider-Man: Far From Home,2019,Science Fiction|Adventure|Action,129,3.4,362977362977023003451392202605032019411111144112016121251822053423929070,182205,USA,English|Czech|Dutch|English|German|Italian,https://letterboxd.com/film/spider-man-far-from-home/,2026-05-04
Memories of Murder,2003,Thriller|Crime|Drama,131,4.42,848991239023003457204593202605012003111222013082252005504429662010,200550,South Korea,Korean|Korean|English,https://letterboxd.com/film/memories-of-murder/,2026-05-04
But I’m a Cheerleader,1999,Romance|Comedy,85,4.01,388003880002300345074420292026050119991172112011061953081854018466130,308185,USA,English,https://letterboxd.com/film/but-im-a-cheerleader/,2026-05-04
The Hunger Games: Mockingjay – Part 2,2015,Adventure|Action|Science Fiction,137,3.48,674302300345265152120260503120152120120911201322519834934815023590,198349,Germany|USA,English,https://letterboxd.com/film/the-hunger-games-mockingjay-part-2/,2026-05-04
The Godfather Part II,1974,Drama|Crime,202,4.59,5181651816023003456498532520260503119741117520110622516681945913832370,166819,USA,English|English|Italian|Latin|Spanish,https://letterboxd.com/film/the-godfather-part-ii/,2026-05-04
Harry Potter and the Deathly Hallows: Part 2,2011,Fantasy|Adventure,130,4.02,4458044580202300345663769773202605032011211111121122011062022517438040221326220,174380,UK|USA,English,https://letterboxd.com/film/harry-potter-and-the-deathly-hallows-part-2/,2026-05-04
Wicked,2024,Romance|Drama|Fantasy,162,3.77,337036337036202402300345519377220260501202420243111211417611111111363219216311121317121121123111522016061720245104086737726733860,1040867,USA,English,https://letterboxd.com/film/wicked-2024/,2026-05-04
My Neighbor Totoro,1988,Fantasy|Animation|Family,86,4.19,47756477560230034574971202604261988120110622524367041919280720,243670,Japan,Japanese,https://letterboxd.com/film/my-neighbor-totoro/,2026-05-04
Guardians of the Galaxy,2014,Adventure|Action|Science Fiction,121,3.83,936769367602300345389672026050320141131111120120705519192538329518250,191925,USA,English,https://letterboxd.com/film/guardians-of-the-galaxy/,2026-05-04
Drive,2011,Thriller|Drama|Crime,100,3.91,66397672750230034558476282026050320112011113201105242011526625839118831510,266258,USA,English,https://letterboxd.com/film/drive-2011/,2026-05-04
The Princess Bride,1987,Adventure|Fantasy|Comedy|Family|Romance,99,4.1,29070230034554413620260503198712011062252064584110864110,206458,USA,English,https://letterboxd.com/film/the-princess-bride/,2026-05-04
Amélie,2001,Romance|Comedy,122,4.19,7204730750230034582825220260503331200111120110622520372841913115750,203728,France|Germany,French|French|Russian,https://letterboxd.com/film/amelie/,2026-05-04
Marie Antoinette,2006,History|Drama,123,3.73,713381728602300345462026041812006200612220110622200651907583737774190,190758,Japan|USA|France,English|English|French|Latin,https://letterboxd.com/film/marie-antoinette-2006/,2026-05-04
50 First Dates,2004,Comedy|Romance,99,3.41,50773507735002300345070166202604301120045011101120110622505051310123419210530,131012,USA,English,https://letterboxd.com/film/50-first-dates/,2026-05-04
The Departed,2006,Thriller|Crime|Drama,151,4.34,324023003455823102620260503200621314524135120110622520088743415423990,200887,Hong Kong|USA,English|English|Cantonese,https://letterboxd.com/film/the-departed/,2026-05-04
The Nice Guys,2016,Action|Comedy|Crime,116,3.83,2163012163010230034540616220260430201613120140904522954138311983360,229541,USA,English,https://letterboxd.com/film/the-nice-guys/,2026-05-04
She’s the Man,2006,Romance|Comedy,105,3.5,469464694602300345151533202605031200624312201106205185402358790980,185402,USA,English,https://letterboxd.com/film/shes-the-man/,2026-05-04
Arco,2025,Adventure|Animation|Science Fiction|Family|here,89,3.89,721566721566023003458556202605033312025202103115461253891113670,46125,France|UK|USA,French,https://letterboxd.com/film/arco/,2026-05-04
Manchester by the Sea,2016,Drama,138,4.13,762076419023003456594246420260502201612120150407520019841310645580,200198,USA,English,https://letterboxd.com/film/manchester-by-the-sea/,2026-05-04
Casino Royale,2006,Thriller|Action|Adventure,144,4.03,829458023003450698202605031200620061313120110618200651322834039738930,132283,UK|USA,English|English|French,https://letterboxd.com/film/casino-royale-2006/,2026-05-04
The Muppet Show,2026,TV Movie|Music|Family|Comedy,32,4.07,14224251422425023003457024792642026032620201202623121411121120250918546556407678270,46556,USA,English,https://letterboxd.com/film/the-muppet-show/,2026-05-04
Cars,2006,Adventure|Comedy|Animation|Family|here,117,3.9,633320230034540228120260503200621222112011062251864293918227600,186429,USA,English|English|Italian|Japanese|Yiddish,https://letterboxd.com/film/cars/,2026-05-04
The Thing,1982,Mystery|Science Fiction|Horror,109,4.35,355320400230034501880125202605031982220110622529662143512681110,296621,USA,English|English|Norwegian,https://letterboxd.com/film/the-thing/,2026-05-04
How to Train Your Dragon,2010,Fantasy|Family|Adventure|Animation|here,98,4.14,76730023003451580274202605032010120110620519496841418443430,194968,USA,English,https://letterboxd.com/film/how-to-train-your-dragon/,2026-05-04
Perfect Days,2023,Drama,124,4.31,87922987922902300345480661202605032023202311112120220518202352626954318088020,262695,Germany|Japan,Japanese|English|Japanese,https://letterboxd.com/film/perfect-days-2023/,2026-05-04
City of God,2002,Drama|Crime,129,4.57,5152351523023003457517942026050322152002111118131211421114120110622519005145711278950,190051,Brazil|France|Germany,Portuguese,https://letterboxd.com/film/city-of-god/,2026-05-04
Harry Potter and the Deathly Hallows: Part 1,2010,Adventure|Fantasy,146,3.74,88830230034531050208202605032010111112011062011515490937419699300,154909,UK|USA,English,https://letterboxd.com/film/harry-potter-and-the-deathly-hallows-part-1/,2026-05-04
Hereditary,2018,Thriller|Horror|Mystery,128,3.93,42434842434802300345470486812026050320183111120171222543460739326069040,434607,USA|UK,English,https://letterboxd.com/film/hereditary/,2026-05-04
Blade Runner 2049,2017,Science Fiction|Drama,164,4.1,26543926543920490230034586735082026050316141614201720491511283201504192049204952853114121356140,285311,Canada|UK|USA,English|English|Finnish|Hungarian|Japanese|Russian|Somali|Spanish,https://letterboxd.com/film/blade-runner-2049/,2026-05-04
