username,film_slug,film_id,rating
fcbarcelona,leave-the-world-behind-2023,,2.5
fcbarcelona,five-nights-at-freddys,,1.0
fcbarcelona,totally-killer,,1.0
fcbarcelona,the-creator-2023,,2.5
fcbarcelona,society-of-the-snow,,3.5
fcbarcelona,reptile-2023,,1.0
fcbarcelona,the-nun-ii,,1.0
fcbarcelona,the-wonderful-story-of-henry-sugar,,3.0
fcbarcelona,saltburn,,1.0
fcbarcelona,the-holdovers,,3.5
fcbarcelona,ferrari-2023,,2.5
fcbarcelona,you-are-so-not-invited-to-my-bat-mitzvah,,1.0
fcbarcelona,river-wild,,2.0
fcbarcelona,bird-box-barcelona,,3.0
fcbarcelona,oppenheimer-2023,,3.0
fcbarcelona,barbie,,1.5
fcbarcelona,no-hard-feelings-2023,,3.0
fcbarcelona,the-flash,,1.0
fcbarcelona,extraction-2,,2.5
fcbarcelona,spider-man-across-the-spider-verse,,4.0
fcbarcelona,anatomy-of-a-fall,,3.5
fcbarcelona,killers-of-the-flower-moon,,4.0
fcbarcelona,may-december,,3.5
fcbarcelona,how-to-have-sex,,2.5
fcbarcelona,guy-ritchies-the-covenant,,3.0
fcbarcelona,evil-dead-rise,,3.0
fcbarcelona,bottoms,,2.0
fcbarcelona,shortcomings,,1.0
fcbarcelona,past-lives,,3.5
fcbarcelona,missing-2023,,3.0
fcbarcelona,the-pale-blue-eye,,2.5
fcbarcelona,babylon-2022,,3.0
fcbarcelona,talk-to-me-2022,,3.5
fcbarcelona,significant-other,,1.0
fcbarcelona,amsterdam-2022,,2.5
fcbarcelona,raymond-ray,,3.0
fcbarcelona,the-menu-2022,,3.5
fcbarcelona,glass-onion,,3.0
fcbarcelona,barbarian-2022,,3.5
fcbarcelona,loving-adults,,3.0
fcbarcelona,day-shift-2022,,3.0
fcbarcelona,purple-hearts-2022,,1.0
fcbarcelona,thirteen-lives,,3.5
fcbarcelona,the-gray-man-2022,,2.5
fcbarcelona,thor-love-and-thunder,,2.0
fcbarcelona,hustle-2022,,3.0
fcbarcelona,elvis-2022,,3.0
fcbarcelona,aftersun,,3.0
fcbarcelona,top-gun-maverick,,4.0
fcbarcelona,doctor-strange-in-the-multiverse-of-madness,,3.5
fcbarcelona,the-northman,,2.5
fcbarcelona,x-2022,,4.0
fcbarcelona,everything-everywhere-all-at-once,,5.0
fcbarcelona,windfall,,3.0
fcbarcelona,the-adam-project,,3.5
fcbarcelona,the-batman,,5.0
fcbarcelona,when-you-finish-saving-the-world,,1.0
fcbarcelona,spider-man-no-way-home,,3.5
fcbarcelona,dont-look-up-2021,,3.5
fcbarcelona,tick-tick-boom-2021,,2.5
fcbarcelona,encanto,,3.0
fcbarcelona,no-time-to-die-2021,,2.5
fcbarcelona,the-black-phone,,3.0
fcbarcelona,intrusion-2021,,2.5
fcbarcelona,prey-2021,,3.0
fcbarcelona,last-night-in-soho,,1.0
fcbarcelona,dune-2021,,4.0
fcbarcelona,king-richard,,3.5
fcbarcelona,the-voyeurs-2021,,2.5
fcbarcelona,shang-chi-and-the-legend-of-the-ten-rings,,2.0
fcbarcelona,the-trip-2021,,3.0
fcbarcelona,blood-red-sky,,2.0
fcbarcelona,black-widow-2021,,2.5
fcbarcelona,the-conjuring-the-devil-made-me-do-it,,2.0
fcbarcelona,cherry-2021,,2.0
fcbarcelona,coming-home-in-the-dark,,3.0
fcbarcelona,wonder-woman-1984,,1.0
fcbarcelona,the-call-2020-3,,4.0
fcbarcelona,love-and-monsters,,3.0
fcbarcelona,another-round,,3.0
fcbarcelona,im-thinking-of-ending-things,,3.0
fcbarcelona,chemical-hearts,,3.0
fcbarcelona,the-rental,,2.5
fcbarcelona,extraction-2020,,2.5
fcbarcelona,love-wedding-repeat,,1.5
fcbarcelona,a-quiet-place-part-ii,,3.5
fcbarcelona,escape-from-pretoria,,3.0
fcbarcelona,the-nest-2020,,2.0
fcbarcelona,birds-of-prey-and-the-fantabulous-emancipation-of-one-harley-quinn,,1.0
fcbarcelona,star-wars-the-rise-of-skywalker,,1.0
fcbarcelona,el-camino-a-breaking-bad-movie,,2.5
fcbarcelona,the-irishman-2019,,2.5
fcbarcelona,fractured-2019,,3.0
fcbarcelona,in-the-tall-grass-2019,,3.0
fcbarcelona,knives-out-2019,,4.0
fcbarcelona,the-platform,,3.0
fcbarcelona,the-king-2019,,3.5
fcbarcelona,the-laundromat-2019,,3.0
fcbarcelona,joker-2019,,3.5
fcbarcelona,waves-2019,,4.0
fcbarcelona,ford-v-ferrari,,3.0
fcbarcelona,uncut-gems,,4.5
fcbarcelona,ad-astra-2019,,2.0
fcbarcelona,marriage-story-2019,,4.0
fcbarcelona,it-chapter-two,,3.5
fcbarcelona,a-rainy-day-in-new-york,,3.0
fcbarcelona,weathering-with-you,,3.0
fcbarcelona,fast-furious-presents-hobbs-shaw,,1.0
fcbarcelona,spider-man-far-from-home,,3.0
fcbarcelona,toy-story-4,,3.0
fcbarcelona,always-be-my-maybe-2019,,3.0
fcbarcelona,murder-mystery,,3.0
fcbarcelona,once-upon-a-time-in-hollywood,,2.5
fcbarcelona,parasite-2019,,4.5
fcbarcelona,john-wick-chapter-3-parabellum,,3.0
fcbarcelona,brightburn,,2.5
fcbarcelona,aladdin-2019,,3.5
fcbarcelona,yesterday-2019,,2.0
fcbarcelona,plus-one-2019,,3.0
fcbarcelona,avengers-endgame,,3.5
fcbarcelona,dreamland-2019,,2.5
fcbarcelona,the-silence-2019,,2.0
fcbarcelona,good-boys-2019,,3.0
fcbarcelona,the-peanut-butter-falcon,,4.0
fcbarcelona,extremely-wicked-shockingly-evil-and-vile,,1.0
fcbarcelona,polar-2019,,3.0
fcbarcelona,spider-man-into-the-spider-verse,,4.0
fcbarcelona,aquaman-2018,,2.5
fcbarcelona,bumblebee,,3.5
fcbarcelona,bird-box,,3.5
fcbarcelona,fantastic-beasts-the-crimes-of-grindelwald,,2.5
fcbarcelona,bohemian-rhapsody,,3.5
fcbarcelona,the-clovehitch-killer,,2.5
fcbarcelona,green-book,,3.5
fcbarcelona,hotel-mumbai,,3.0
fcbarcelona,the-nun-2018,,2.0
fcbarcelona,a-star-is-born-2018,,3.5
fcbarcelona,bodyguard-1,,4.5
fcbarcelona,blockheads-set-my-friends-on-fire,,3.0
fcbarcelona,14-cameras,,3.0
fcbarcelona,how-it-ends,,3.0
fcbarcelona,burning-2018,,3.0
fcbarcelona,sheherazade-2018,,3.5
fcbarcelona,under-the-silver-lake,,3.5
fcbarcelona,evil-genius,,3.5
fcbarcelona,arctic-2018,,3.0
fcbarcelona,milf-2018,,1.0
fcbarcelona,the-week-of,,3.5
fcbarcelona,avengers-infinity-war,,4.5
fcbarcelona,truth-or-dare-2018,,3.0
fcbarcelona,ready-player-one,,3.5
fcbarcelona,upgrade,,3.5
fcbarcelona,a-quiet-place-2018,,4.0
fcbarcelona,the-strangers-prey-at-night,,1.0
fcbarcelona,beast-of-burden,,1.0
fcbarcelona,isle-of-dogs-2018,,4.0
fcbarcelona,game-night,,3.5
fcbarcelona,when-we-first-met,,3.5
fcbarcelona,black-panther,,4.0
fcbarcelona,the-open-house,,1.0
fcbarcelona,insidious-the-last-key,,2.5
fcbarcelona,phantom-thread,,3.0
fcbarcelona,star-wars-the-last-jedi,,2.5
fcbarcelona,jumanji-welcome-to-the-jungle,,3.5
fcbarcelona,forgotten-2017,,3.5
fcbarcelona,justice-league,,1.0
fcbarcelona,coco-2017,,4.0
fcbarcelona,creep-2,,3.0
fcbarcelona,thor-ragnarok,,3.5
fcbarcelona,kingsman-the-golden-circle,,3.5
fcbarcelona,revenge-2017,,2.0
fcbarcelona,the-mountain-between-us,,3.0
fcbarcelona,the-upside,,3.0
fcbarcelona,the-ritual-2017,,3.5
fcbarcelona,papillon-2017,,3.0
fcbarcelona,memoir-of-a-murderer,,3.0
fcbarcelona,it-2017,,3.5
fcbarcelona,death-note-2017,,0.5
fcbarcelona,the-snowman-2017,,1.0
fcbarcelona,what-happened-to-monday,,3.5
fcbarcelona,the-layover,,1.5
fcbarcelona,a-taxi-driver,,3.5
fcbarcelona,the-only-living-boy-in-new-york,,2.5
fcbarcelona,american-assassin,,3.0
fcbarcelona,spider-man-homecoming,,2.5
fcbarcelona,jungle-2017,,3.5
fcbarcelona,good-time,,4.0
fcbarcelona,pirates-of-the-caribbean-dead-men-tell-no-tales,,2.0
fcbarcelona,the-killing-of-a-sacred-deer,,3.5
fcbarcelona,the-mummy-2017,,2.0
fcbarcelona,baywatch,,1.5
fcbarcelona,wonder-woman-2017,,3.5
fcbarcelona,power-rangers,,1.0
fcbarcelona,life-2017,,3.5
fcbarcelona,hot-summer-nights,,3.0
fcbarcelona,baby-driver,,2.5
fcbarcelona,john-wick-chapter-2,,3.5
fcbarcelona,get-out-2017,,3.5
fcbarcelona,wind-river-2017,,3.0
fcbarcelona,thoroughbreds-2017,,2.0
fcbarcelona,berlin-syndrome,,3.0
fcbarcelona,allied,,3.5
fcbarcelona,fantastic-beasts-and-where-to-find-them,,3.5
fcbarcelona,doctor-strange-2016,,2.5
fcbarcelona,the-girl-on-the-train-2016,,3.5
fcbarcelona,the-edge-of-seventeen,,3.0
fcbarcelona,the-autopsy-of-jane-doe,,3.5
fcbarcelona,hacksaw-ridge,,4.5
fcbarcelona,wakefield,,1.0
fcbarcelona,nocturnal-animals,,2.5
fcbarcelona,moonlight-2016,,4.5
fcbarcelona,la-la-land,,4.5
fcbarcelona,imperium,,1.0
fcbarcelona,war-dogs-2016,,3.0
fcbarcelona,suicide-squad-2016,,1.5
fcbarcelona,your-name,,3.0
fcbarcelona,mike-and-dave-need-wedding-dates,,3.0
fcbarcelona,lights-out-2016,,2.0
fcbarcelona,finding-dory,,1.0
fcbarcelona,me-before-you,,1.0
fcbarcelona,train-to-busan,,3.5
fcbarcelona,the-conjuring-2,,4.0
fcbarcelona,the-wailing,,2.5
fcbarcelona,the-nice-guys,,3.0
fcbarcelona,captain-america-civil-war,,3.5
fcbarcelona,batman-v-superman-dawn-of-justice,,1.0
fcbarcelona,dont-breathe-2016,,3.5
fcbarcelona,hush-2016,,3.5
fcbarcelona,10-cloverfield-lane,,4.0
fcbarcelona,deadpool,,3.5
fcbarcelona,manchester-by-the-sea,,4.0
fcbarcelona,under-the-shadow,,3.0
fcbarcelona,dirty-grandpa,,3.0
fcbarcelona,the-revenant-2015,,3.5
fcbarcelona,star-wars-the-force-awakens,,3.5
fcbarcelona,concussion-2015,,1.0
fcbarcelona,the-hunger-games-mockingjay-part-2,,3.0
fcbarcelona,spectre-2015,,3.0
fcbarcelona,burnt,,2.0
fcbarcelona,the-intern-2015,,3.5
fcbarcelona,the-visit-2015,,3.5
fcbarcelona,legend-2015,,1.0
fcbarcelona,we-are-your-friends,,2.5
fcbarcelona,sinister-2,,2.5
fcbarcelona,the-gift-2015-1,,3.0
fcbarcelona,13-cameras,,3.0
fcbarcelona,self-less,,3.0
fcbarcelona,southpaw-2015,,2.5
fcbarcelona,jurassic-world,,3.5
fcbarcelona,insidious-chapter-3,,3.0
fcbarcelona,circle-2015,,3.5
fcbarcelona,mad-max-fury-road,,4.5
fcbarcelona,avengers-age-of-ultron,,3.5
fcbarcelona,the-age-of-adaline,,3.0
fcbarcelona,furious-7,,4.0
fcbarcelona,the-invitation-2015,,4.0
fcbarcelona,focus-2015,,3.0
fcbarcelona,project-almanac,,3.5
fcbarcelona,the-stanford-prison-experiment,,3.5
fcbarcelona,z-for-zachariah-2015,,2.0
fcbarcelona,dope-2015,,3.0
fcbarcelona,knock-knock-2015,,1.0
fcbarcelona,ex-machina-2015,,3.5
fcbarcelona,the-last-naruto-the-movie,,3.5
fcbarcelona,exodus-gods-and-kings,,2.5
fcbarcelona,the-hunger-games-mockingjay-part-1,,3.0
fcbarcelona,interstellar,,5.0
fcbarcelona,fury-2014,,3.5
fcbarcelona,dracula-untold,,3.0
fcbarcelona,annabelle,,3.5
fcbarcelona,two-night-stand,,3.0
fcbarcelona,gone-girl,,4.5
fcbarcelona,john-wick,,4.0
fcbarcelona,the-maze-runner,,3.5
fcbarcelona,this-is-where-i-leave-you,,3.5
fcbarcelona,the-equalizer,,3.5
fcbarcelona,while-were-young,,2.0
fcbarcelona,nightcrawler,,4.0
fcbarcelona,the-drop-2014,,3.5
fcbarcelona,the-imitation-game,,4.0
fcbarcelona,as-above-so-below-2014,,3.5
fcbarcelona,guardians-of-the-galaxy,,2.5
fcbarcelona,lucy-2014,,3.0
fcbarcelona,transformers-age-of-extinction,,3.0
fcbarcelona,the-longest-week,,2.5
fcbarcelona,22-jump-street,,3.5
fcbarcelona,maleficent,,3.0
fcbarcelona,edge-of-tomorrow,,3.5
fcbarcelona,it-follows,,3.5
fcbarcelona,the-captive-2014,,2.0
fcbarcelona,x-men-days-of-future-past,,4.0
fcbarcelona,the-amazing-spider-man-2,,1.0
fcbarcelona,captain-america-the-winter-soldier,,3.5
fcbarcelona,neighbors-2014,,3.0
fcbarcelona,creep-2014,,3.5
fcbarcelona,noah,,2.0
fcbarcelona,the-two-faces-of-january,,2.5
fcbarcelona,the-grand-budapest-hotel,,5.0
fcbarcelona,that-awkward-moment,,3.0
fcbarcelona,non-stop-2014,,2.5
fcbarcelona,boyhood,,4.0
fcbarcelona,whiplash-2014,,5.0
fcbarcelona,paranormal-activity-the-marked-ones,,3.5
fcbarcelona,the-wolf-of-wall-street,,4.5
fcbarcelona,frozen-2013,,3.5
fcbarcelona,the-hunger-games-catching-fire,,4.0
fcbarcelona,lone-survivor,,3.5
fcbarcelona,carrie-2013,,3.0
fcbarcelona,her,,3.0
fcbarcelona,captain-phillips,,3.5
fcbarcelona,coherence,,3.5
fcbarcelona,insidious-chapter-2,,3.5
fcbarcelona,the-family-2013,,3.0
fcbarcelona,enemy,,3.0
fcbarcelona,dallas-buyers-club,,3.5
fcbarcelona,what-if-2013,,2.5
fcbarcelona,begin-again,,3.0
fcbarcelona,horns,,3.0
fcbarcelona,locke,,1.0
fcbarcelona,prisoners,,5.0
fcbarcelona,under-the-skin-2013,,2.5
fcbarcelona,gravity-2013,,3.5
fcbarcelona,percy-jackson-sea-of-monsters,,1.5
fcbarcelona,were-the-millers,,3.5
fcbarcelona,snowpiercer,,3.0
fcbarcelona,about-time,,4.5
fcbarcelona,the-lone-ranger,,2.0
fcbarcelona,man-of-steel,,3.0
fcbarcelona,the-conjuring,,4.0
fcbarcelona,the-purge,,4.0
fcbarcelona,now-you-see-me,,3.0
fcbarcelona,fast-furious-6,,3.5
fcbarcelona,star-trek-into-darkness,,3.0
fcbarcelona,the-great-gatsby-2013,,3.5
fcbarcelona,the-big-wedding,,1.0
fcbarcelona,iron-man-3,,3.0
fcbarcelona,olympus-has-fallen,,3.0
fcbarcelona,side-effects-2013,,2.5
fcbarcelona,charlie-countryman,,3.5
fcbarcelona,before-midnight,,4.0
fcbarcelona,don-jon,,4.0
fcbarcelona,the-spectacular-now,,3.5
fcbarcelona,this-is-40,,2.5
fcbarcelona,django-unchained,,5.0
fcbarcelona,skyfall,,4.0
fcbarcelona,paranormal-activity-4,,2.0
fcbarcelona,looper,,3.5
fcbarcelona,the-perks-of-being-a-wallflower,,4.0
fcbarcelona,end-of-watch,,4.0
fcbarcelona,silver-linings-playbook,,4.5
fcbarcelona,the-place-beyond-the-pines,,3.5
fcbarcelona,premium-rush,,2.0
fcbarcelona,the-dark-knight-rises,,3.5
fcbarcelona,the-amazing-spider-man,,1.0
fcbarcelona,seeking-a-friend-for-the-end-of-the-world,,3.5
fcbarcelona,ted,,3.0
fcbarcelona,thats-my-boy-2012,,3.0
fcbarcelona,chernobyl-diaries,,3.5
fcbarcelona,the-hunt-2012,,3.5
fcbarcelona,lawless,,3.0
fcbarcelona,men-in-black-3,,3.0
fcbarcelona,the-avengers-2012,,4.5
fcbarcelona,wrath-of-the-titans,,2.5
fcbarcelona,the-hunger-games,,2.5
fcbarcelona,21-jump-street,,3.5
fcbarcelona,sinister,,5.0
fcbarcelona,red-lights-2012,,3.0
fcbarcelona,john-carter,,3.5
fcbarcelona,flight,,3.0
fcbarcelona,the-woman-in-black-2012,,3.0
fcbarcelona,chronicle,,3.0
fcbarcelona,the-best-exotic-marigold-hotel,,2.5
fcbarcelona,sherlock-holmes-a-game-of-shadows,,4.0
fcbarcelona,jack-and-jill,,1.0
fcbarcelona,in-time,,2.5
fcbarcelona,paranormal-activity-3,,1.0
fcbarcelona,retreat,,3.0
fcbarcelona,the-rum-diary,,3.0
fcbarcelona,hugo,,3.5
fcbarcelona,real-steel,,2.0
fcbarcelona,moneyball,,3.0
fcbarcelona,the-intouchables,,4.0
fcbarcelona,youre-next,,3.0
fcbarcelona,warrior,,4.0
fcbarcelona,fright-night-2011,,3.0
fcbarcelona,captain-america-the-first-avenger,,2.5
fcbarcelona,crazy-stupid-love,,3.5
fcbarcelona,harry-potter-and-the-deathly-hallows-part-2,,4.5
fcbarcelona,horrible-bosses,,3.0
fcbarcelona,transformers-dark-of-the-moon,,3.5
fcbarcelona,green-lantern,,1.0
fcbarcelona,super-8,,4.0
fcbarcelona,kung-fu-panda-2,,3.5
fcbarcelona,x-men-first-class,,4.0
fcbarcelona,drive-2011,,4.0
fcbarcelona,the-skin-i-live-in,,3.5
fcbarcelona,midnight-in-paris,,4.5
fcbarcelona,pirates-of-the-caribbean-on-stranger-tides,,3.0
fcbarcelona,thor,,2.0
fcbarcelona,fast-five,,4.0
fcbarcelona,hanna,,3.0
fcbarcelona,source-code,,3.5
fcbarcelona,limitless,,3.5
fcbarcelona,i-am-number-four,,3.0
fcbarcelona,just-go-with-it,,3.5
fcbarcelona,the-details,,3.0
fcbarcelona,the-green-hornet,,3.0
fcbarcelona,the-tourist,,2.5
fcbarcelona,tron-legacy,,3.5
fcbarcelona,tangled-2010,,4.0
fcbarcelona,love-other-drugs,,3.5
fcbarcelona,harry-potter-and-the-deathly-hallows-part-1,,4.5
fcbarcelona,dont-be-afraid-of-the-dark-2010,,1.0
fcbarcelona,unstoppable-2010,,3.5
fcbarcelona,due-date,,3.0
fcbarcelona,megamind,,3.5
fcbarcelona,paranormal-activity-2,,1.0
fcbarcelona,the-social-network,,4.0
fcbarcelona,devil,,3.5
fcbarcelona,insidious,,4.0
fcbarcelona,the-kings-speech,,3.0
fcbarcelona,127-hours,,3.5
fcbarcelona,black-swan,,4.0
fcbarcelona,the-switch,,3.0
fcbarcelona,charlie-st-cloud,,3.5
fcbarcelona,flipped,,3.0
fcbarcelona,salt-2010,,2.0
fcbarcelona,the-sorcerers-apprentice-2010,,3.0
fcbarcelona,the-last-airbender,,0.5
fcbarcelona,grown-ups,,3.5
fcbarcelona,toy-story-3,,5.0
fcbarcelona,the-karate-kid-2010,,3.5
fcbarcelona,despicable-me,,3.0
fcbarcelona,killers-2010,,3.0
fcbarcelona,prince-of-persia-the-sands-of-time,,2.5
fcbarcelona,iron-man-2,,3.0
fcbarcelona,clash-of-the-titans-2010,,3.5
fcbarcelona,how-to-train-your-dragon,,3.5
fcbarcelona,the-bounty-hunter,,3.5
fcbarcelona,shes-out-of-my-league,,3.0
fcbarcelona,alice-in-wonderland-2010,,3.5
fcbarcelona,shutter-island,,4.5
fcbarcelona,percy-jackson-the-olympians-the-lightning-thief,,2.5
fcbarcelona,legion-2010,,3.0
fcbarcelona,tooth-fairy-2010,,1.5
fcbarcelona,sherlock-holmes-2009,,4.0
fcbarcelona,avatar,,2.5
fcbarcelona,everybodys-fine-2009,,3.5
fcbarcelona,the-lovely-bones,,3.5
fcbarcelona,brothers-2009,,3.0
fcbarcelona,the-twilight-saga-new-moon,,1.5
fcbarcelona,fantastic-mr-fox,,3.0
fcbarcelona,2012,,3.5
fcbarcelona,zombieland,,3.5
fcbarcelona,the-rebound,,2.5
fcbarcelona,mr-nobody,,3.5
fcbarcelona,daybreakers,,3.5
fcbarcelona,jennifers-body,,3.0
fcbarcelona,harry-potter-and-the-half-blood-prince,,3.5
fcbarcelona,transformers-revenge-of-the-fallen,,3.5
fcbarcelona,the-hangover,,3.5
fcbarcelona,inglourious-basterds,,4.5
fcbarcelona,a-prophet,,3.5
fcbarcelona,star-trek,,3.5
fcbarcelona,fast-furious,,3.0
fcbarcelona,the-haunting-in-connecticut,,3.0
fcbarcelona,i-love-you-man,,3.0
fcbarcelona,17-again,,4.0
fcbarcelona,dragonball-evolution,,0.5
fcbarcelona,the-pink-panther-2,,3.0
fcbarcelona,the-uninvited-2009,,3.5
fcbarcelona,adventureland,,3.5
fcbarcelona,500-days-of-summer,,4.0
fcbarcelona,defiance,,3.5
fcbarcelona,marley-me,,3.5
fcbarcelona,bedtime-stories,,3.0
fcbarcelona,seven-pounds,,3.5
fcbarcelona,inkheart,,2.0
fcbarcelona,the-curious-case-of-benjamin-button,,3.5
fcbarcelona,quantum-of-solace,,3.0
fcbarcelona,eagle-eye,,3.5
fcbarcelona,keith,,3.0
fcbarcelona,slumdog-millionaire,,3.5
fcbarcelona,vicky-cristina-barcelona,,3.5
fcbarcelona,the-dark-knight,,5.0
fcbarcelona,walle,,3.5
fcbarcelona,hancock,,3.0
fcbarcelona,get-smart,,3.0
fcbarcelona,the-incredible-hulk,,3.0
fcbarcelona,wanted-2008,,3.5
fcbarcelona,the-strangers,,4.0
fcbarcelona,indiana-jones-and-the-kingdom-of-the-crystal-skull,,3.5
fcbarcelona,kung-fu-panda,,3.5
fcbarcelona,the-boy-in-the-striped-pyjamas,,3.5
fcbarcelona,iron-man-2008,,4.0
fcbarcelona,forgetting-sarah-marshall,,3.5
fcbarcelona,21,,3.5
fcbarcelona,the-other-boleyn-girl,,3.0
fcbarcelona,jumper,,3.5
fcbarcelona,let-the-right-one-in,,3.5
fcbarcelona,i-am-legend,,3.5
fcbarcelona,awake,,3.0
fcbarcelona,american-gangster,,4.0
fcbarcelona,timecrimes,,3.5
fcbarcelona,paranormal-activity,,3.0
fcbarcelona,december-boys,,1.0
fcbarcelona,eastern-promises,,3.5
fcbarcelona,the-darjeeling-limited,,3.5
fcbarcelona,into-the-wild,,3.5
fcbarcelona,superbad,,4.5
fcbarcelona,rush-hour-3,,3.5
fcbarcelona,an-american-crime,,3.5
fcbarcelona,i-now-pronounce-you-chuck-larry,,3.0
fcbarcelona,harry-potter-and-the-order-of-the-phoenix,,4.0
fcbarcelona,ratatouille,,5.0
fcbarcelona,death-proof,,3.0
fcbarcelona,no-country-for-old-men,,4.0
fcbarcelona,pirates-of-the-caribbean-at-worlds-end,,4.5
fcbarcelona,watching-the-detectives,,3.0
fcbarcelona,vacancy-2007,,3.5
fcbarcelona,spider-man-3,,3.5
fcbarcelona,the-invisible,,3.0
fcbarcelona,disturbia,,4.0
fcbarcelona,sunshine-2007,,2.5
fcbarcelona,meet-the-robinsons,,3.5
fcbarcelona,dead-silence,,3.0
fcbarcelona,zodiac,,3.0
fcbarcelona,the-number-23,,3.0
fcbarcelona,bridge-to-terabithia,,3.5
fcbarcelona,jump-in,,3.0
fcbarcelona,eragon,,1.0
fcbarcelona,the-pursuit-of-happyness,,4.5
fcbarcelona,blood-diamond,,4.0
fcbarcelona,casino-royale-2006,,3.5
fcbarcelona,the-prestige,,4.5
fcbarcelona,the-departed,,4.5
fcbarcelona,the-covenant,,1.5
fcbarcelona,children-of-men,,3.5
fcbarcelona,pirates-of-the-caribbean-dead-mans-chest,,5.0
fcbarcelona,click,,3.5
fcbarcelona,superman-returns,,2.5
fcbarcelona,the-fast-and-the-furious-tokyo-drift,,4.0
fcbarcelona,pans-labyrinth,,3.5
fcbarcelona,the-break-up,,3.0
fcbarcelona,inside-man,,3.0
fcbarcelona,the-pink-panther,,3.5
fcbarcelona,final-destination-3,,3.0
fcbarcelona,little-miss-sunshine,,4.5
fcbarcelona,king-kong-2005,,3.5
fcbarcelona,zathura-a-space-adventure,,3.0
fcbarcelona,harry-potter-and-the-goblet-of-fire,,5.0
fcbarcelona,just-like-heaven,,3.0
fcbarcelona,imagine-me-you,,3.0
fcbarcelona,goal-2005,,4.0
fcbarcelona,the-exorcism-of-emily-rose,,3.0
fcbarcelona,tsotsi,,3.0
fcbarcelona,red-eye,,3.5
fcbarcelona,sky-high-2005,,3.5
fcbarcelona,charlie-and-the-chocolate-factory,,3.5
fcbarcelona,fantastic-four-2005,,3.5
fcbarcelona,mr-mrs-smith-2005,,3.5
fcbarcelona,cinderella-man,,3.5
fcbarcelona,batman-begins,,4.0
fcbarcelona,the-longest-yard-2005,,3.5
fcbarcelona,match-point,,3.5
fcbarcelona,star-wars-episode-iii-revenge-of-the-sith,,3.5
fcbarcelona,the-sandlot-2,,3.5
fcbarcelona,the-descent,,3.0
fcbarcelona,robots,,3.0
fcbarcelona,the-pacifier,,3.0
fcbarcelona,hitch-2005,,3.5
fcbarcelona,unleashed,,3.0
fcbarcelona,in-good-company-2004,,3.0
fcbarcelona,lemony-snickets-a-series-of-unfortunate-events,,3.5
fcbarcelona,the-incredibles,,4.0
fcbarcelona,howls-moving-castle,,3.0
fcbarcelona,avp-alien-vs-predator,,3.5
fcbarcelona,i-robot,,3.5
fcbarcelona,spider-man-2,,5.0
fcbarcelona,the-terminal,,4.0
fcbarcelona,harry-potter-and-the-prisoner-of-azkaban,,5.0
fcbarcelona,the-notebook,,4.0
fcbarcelona,the-day-after-tomorrow,,3.5
fcbarcelona,troy,,4.0
fcbarcelona,mean-girls,,4.0
fcbarcelona,kill-bill-vol-2,,4.5
fcbarcelona,hellboy,,1.0
fcbarcelona,secret-window,,3.5
fcbarcelona,dawn-of-the-dead-2004,,3.5
fcbarcelona,eternal-sunshine-of-the-spotless-mind,,4.5
fcbarcelona,the-girl-next-door-2004,,3.0
fcbarcelona,50-first-dates,,3.0
fcbarcelona,before-sunset,,5.0
fcbarcelona,saw,,3.5
fcbarcelona,the-butterfly-effect,,3.5
fcbarcelona,garden-state,,3.0
fcbarcelona,somethings-gotta-give,,3.5
fcbarcelona,the-lord-of-the-rings-the-return-of-the-king,,5.0
fcbarcelona,the-haunted-mansion,,3.5
fcbarcelona,the-matrix-revolutions,,2.5
fcbarcelona,kill-bill-vol-1,,4.5
fcbarcelona,school-of-rock,,3.5
fcbarcelona,love-actually,,3.0
fcbarcelona,out-of-time,,3.5
fcbarcelona,lost-in-translation,,3.5
fcbarcelona,freaky-friday-2003,,4.0
fcbarcelona,gigli,,0.5
fcbarcelona,terminator-3-rise-of-the-machines,,3.0
fcbarcelona,pirates-of-the-caribbean-the-curse-of-the-black-pearl,,4.5
fcbarcelona,hulk,,3.0
fcbarcelona,2-fast-2-furious,,3.5
fcbarcelona,the-texas-chainsaw-massacre,,3.0
fcbarcelona,finding-nemo,,4.5
fcbarcelona,evil,,3.5
fcbarcelona,the-matrix-reloaded,,3.0
fcbarcelona,memories-of-murder,,5.0
fcbarcelona,identity,,3.5
fcbarcelona,holes,,4.5
fcbarcelona,final-destination-2,,3.0
fcbarcelona,the-lord-of-the-rings-the-two-towers,,5.0
fcbarcelona,catch-me-if-you-can-2002,,5.0
fcbarcelona,maid-in-manhattan,,3.0
fcbarcelona,harry-potter-and-the-chamber-of-secrets,,4.5
fcbarcelona,28-days-later,,3.5
fcbarcelona,8-mile,,3.5
fcbarcelona,men-in-black-ii,,3.5
fcbarcelona,lilo-stitch,,3.5
fcbarcelona,the-bourne-identity-2002,,3.0
fcbarcelona,the-pianist,,5.0
fcbarcelona,punch-drunk-love,,3.5
fcbarcelona,city-of-god,,5.0
fcbarcelona,star-wars-episode-ii-attack-of-the-clones,,3.5
fcbarcelona,unfaithful,,3.5
fcbarcelona,spider-man,,5.0
fcbarcelona,john-q,,3.5
fcbarcelona,gerry,,0.5
fcbarcelona,a-beautiful-mind,,4.0
fcbarcelona,the-lord-of-the-rings-the-fellowship-of-the-ring,,5.0
fcbarcelona,oceans-eleven-2001,,3.5
