username,movie_title,film_slug,film_id,rating,genre_1,genre_2,genre_3,genre_4,genre_5
jay,Terrifier,terrifier-2016,,1.5,Horror,,,,
jay,Moana,moana-2016,,3.0,Animation,Adventure,Family,Comedy,
jay,Split,split-2016,,2.0,Horror,Thriller,,,
jay,The Void,the-void-2016,,2.5,Mystery,Horror,Science Fiction,,
jay,The Promise,the-promise-2016-1,,2.0,History,Drama,Romance,,
jay,Lion,lion,,3.5,Drama,,,,
jay,Free Fire,free-fire,,3.0,Action,Mystery,Crime,,
jay,The Bad Batch,the-bad-batch,,2.5,Science Fiction,Horror,Mystery,Thriller,Action
jay,Bridget Jones's Baby,bridget-joness-baby,,2.5,Romance,Drama,Comedy,,
jay,Nocturnal Animals,nocturnal-animals,,3.0,Drama,Thriller,,,
jay,Moonlight,moonlight-2016,,4.5,Drama,,,,
jay,Arrival,arrival-2016,,4.0,Mystery,Science Fiction,Drama,,
jay,La La Land,la-la-land,,3.5,Drama,Comedy,Romance,,
jay,Suicide Squad,suicide-squad-2016,,0.5,Action,Adventure,Fantasy,,
jay,Blair Witch,blair-witch,,1.5,Thriller,Horror,,,
jay,Ghostbusters,ghostbusters-2016,,1.5,Fantasy,Action,Comedy,,
jay,Nerve,nerve-2016,,1.5,Mystery,Adventure,Crime,,
jay,Popstar: Never Stop Never Stopping,popstar-never-stop-never-stopping,,4.0,Comedy,Music,,,
jay,The Neon Demon,the-neon-demon,,1.5,Horror,,,,
jay,Hell or High Water,hell-or-high-water,,3.0,Crime,Western,Drama,,
jay,Raw,raw-2016,,4.0,Drama,Horror,,,
jay,The Conjuring 2,the-conjuring-2,,3.0,Horror,,,,
jay,The Nice Guys,the-nice-guys,,4.0,Action,Comedy,Crime,,
jay,X-Men: Apocalypse,x-men-apocalypse,,2.5,Science Fiction,Action,Fantasy,,
jay,Captain America: Civil War,captain-america-civil-war,,2.5,Adventure,Action,Science Fiction,,
jay,Criminal,criminal-2016,,2.0,Science Fiction,Crime,Action,,
jay,The Belko Experiment,the-belko-experiment,,2.0,Thriller,Horror,,,
jay,Sausage Party,sausage-party,,0.5,Comedy,Animation,Adventure,Fantasy,
jay,Batman v Superman: Dawn of Justice,batman-v-superman-dawn-of-justice,,1.5,Action,Fantasy,Adventure,,
jay,10 Cloverfield Lane,10-cloverfield-lane,,3.5,Science Fiction,Thriller,Horror,Drama,
jay,Deadpool,deadpool,,2.5,Action,Adventure,Comedy,,
jay,Zootopia,zootopia,,2.5,Animation,Family,Comedy,Adventure,
jay,Cabin Fever,cabin-fever-2016,,1.0,Horror,,,,
jay,Manchester by the Sea,manchester-by-the-sea,,4.0,Drama,,,,
jay,31,31-2016,,1.5,Thriller,Horror,,,
jay,Hunt for the Wilderpeople,hunt-for-the-wilderpeople,,3.5,Comedy,Drama,Adventure,,
jay,Pride and Prejudice and Zombies,pride-and-prejudice-and-zombies,,2.0,Thriller,Romance,Horror,Comedy,
jay,Dirty Grandpa,dirty-grandpa,,1.5,Comedy,,,,
jay,Friend Request,friend-request,,1.0,Horror,Thriller,,,
jay,The Revenant,the-revenant-2015,,4.0,Adventure,Western,Drama,,
jay,Star Wars: The Force Awakens,star-wars-the-force-awakens,,3.0,Action,Adventure,Science Fiction,,
jay,Eddie the Eagle,eddie-the-eagle,,3.5,Comedy,Adventure,Drama,History,
jay,The Hateful Eight,the-hateful-eight,,4.0,Drama,Mystery,Western,,
jay,Krampus,krampus,,4.0,Horror,Comedy,Fantasy,,
jay,The Big Short,the-big-short,,2.5,Drama,Comedy,,,
jay,The Hunger Games: Mockingjay – Part 2,the-hunger-games-mockingjay-part-2,,2.0,Adventure,Action,Science Fiction,,
jay,Martyrs,martyrs-2015,,0.5,Horror,Mystery,,,
jay,Bone Tomahawk,bone-tomahawk,,3.5,Drama,Horror,Western,,
jay,I Spit on Your Grave III: Vengeance Is Mine,i-spit-on-your-grave-iii-vengeance-is-mine,,1.5,Horror,,,,
jay,Pan,pan-2015,,1.5,Fantasy,Adventure,Action,Family,
jay,The Dressmaker,the-dressmaker-2015,,2.5,Drama,Comedy,,,
jay,The Lady in the Van,the-lady-in-the-van,,2.5,Comedy,Drama,,,
jay,Baskin,baskin-2015,,2.5,Horror,Thriller,,,
jay,The Martian,the-martian,,3.5,Drama,Science Fiction,Adventure,,
jay,The Visit,the-visit-2015,,1.5,Horror,Thriller,,,
jay,Steve Jobs,steve-jobs,,3.5,Drama,History,,,
jay,The Man from U.N.C.L.E.,the-man-from-uncle,,3.5,Action,Comedy,Adventure,,
jay,Straight Outta Compton,straight-outta-compton,,3.5,Drama,History,Music,,
jay,Mission: Impossible – Rogue Nation,mission-impossible-rogue-nation,,3.5,Action,Adventure,,,
jay,Pixels,pixels-2015,,1.0,Science Fiction,Action,Comedy,,
jay,The Boy and the Beast,the-boy-and-the-beast,,3.0,Family,Adventure,Action,Drama,Animation
jay,Turbo Kid,turbo-kid,,3.5,Comedy,Adventure,Action,Science Fiction,
jay,Deathgasm,deathgasm,,2.0,Comedy,Horror,,,
jay,Ant-Man,ant-man,,2.5,Adventure,Science Fiction,Action,,
jay,Magic Mike XXL,magic-mike-xxl,,4.0,Drama,Comedy,,,
jay,Circle,circle-2015,,3.0,Thriller,Mystery,Science Fiction,Horror,
jay,Kung Fury,kung-fury,,2.0,Comedy,Science Fiction,Fantasy,Action,
jay,The Human Centipede 3 (Final Sequence),the-human-centipede-3-final-sequence,,0.5,Horror,,,,
jay,Sicario,sicario-2015,,4.0,Action,Thriller,Crime,,
jay,Louder Than Bombs,louder-than-bombs,,3.0,Drama,,,,
jay,Inside Out,inside-out-2015,,3.0,Animation,Adventure,Comedy,Family,Drama
jay,Carol,carol-2015,,4.5,Drama,Romance,,,
jay,Green Room,green-room,,4.0,Horror,Thriller,Crime,,
jay,The Lobster,the-lobster,,4.0,Romance,Drama,Comedy,,
jay,Mad Max: Fury Road,mad-max-fury-road,,5.0,Science Fiction,Adventure,Action,,
jay,Avengers: Age of Ultron,avengers-age-of-ultron,,2.0,Science Fiction,Action,Adventure,,
jay,Trainwreck,trainwreck,,0.5,Comedy,Romance,,,
jay,Tangerine,tangerine,,3.5,Comedy,Drama,,,
jay,Knock Knock,knock-knock-2015,,1.0,Horror,Thriller,,,
jay,The Witch,the-witch-2015,,4.5,Horror,,,,
jay,Ex Machina,ex-machina-2015,,4.5,Science Fiction,Drama,,,
jay,Paddington,paddington,,3.5,Comedy,Family,Adventure,,
jay,Clown,clown,,2.5,Horror,Thriller,,,
jay,The Hunger Games: Mockingjay – Part 1,the-hunger-games-mockingjay-part-1,,2.0,Thriller,Science Fiction,Adventure,,
jay,Interstellar,interstellar,,4.5,Science Fiction,Drama,Adventure,,
jay,Big Hero 6,big-hero-6,,3.0,Science Fiction,Comedy,Action,Family,Animation
jay,As the Gods Will,as-the-gods-will,,3.5,Horror,Comedy,Thriller,,
jay,Gone Girl,gone-girl,,4.0,Drama,Mystery,Thriller,,
jay,John Wick,john-wick,,3.5,Action,Thriller,,,
jay,Tusk,tusk-2014,,1.5,Horror,Comedy,,,
jay,Nightcrawler,nightcrawler,,4.0,Crime,Drama,Thriller,,
jay,Nymphomaniac,nymphomaniac,,2.0,Drama,Comedy,Crime,,
jay,Birdman or (The Unexpected Virtue of Ignorance),birdman-or-the-unexpected-virtue-of-ignorance,,5.0,Drama,Comedy,,,
jay,Wrong Turn 6: Last Resort,wrong-turn-6-last-resort,,0.5,Horror,,,,
jay,The Inbetweeners 2,the-inbetweeners-2,,1.5,Comedy,,,,
jay,Sharknado 2: The Second One,sharknado-2-the-second-one,,0.5,Thriller,Science Fiction,TV Movie,,
jay,Guardians of the Galaxy,guardians-of-the-galaxy,,3.0,Adventure,Action,Science Fiction,,
jay,Lucy,lucy-2014,,1.0,Action,Science Fiction,,,
jay,The Purge: Anarchy,the-purge-anarchy,,2.5,Horror,Thriller,,,
jay,Unfriended,unfriended,,0.5,Horror,Mystery,,,
jay,22 Jump Street,22-jump-street,,3.0,Action,Crime,Comedy,,
jay,Edge of Tomorrow,edge-of-tomorrow,,2.5,Science Fiction,Action,,,
jay,Foxcatcher,foxcatcher,,3.0,Thriller,Drama,,,
jay,It Follows,it-follows,,4.0,Horror,Mystery,,,
jay,The Fault in Our Stars,the-fault-in-our-stars,,2.0,Romance,Drama,,,
jay,X-Men: Days of Future Past,x-men-days-of-future-past,,3.5,Action,Science Fiction,Adventure,,
jay,The Amazing Spider-Man 2,the-amazing-spider-man-2,,2.0,Science Fiction,Action,Adventure,,
jay,God's Not Dead,gods-not-dead,,0.5,Drama,,,,
jay,Divergent,divergent,,1.5,Adventure,Action,Science Fiction,,
jay,Captain America: The Winter Soldier,captain-america-the-winter-soldier,,3.5,Adventure,Science Fiction,Action,,
jay,Creep,creep-2014,,3.0,Horror,Thriller,,,
jay,Chef,chef,,3.5,Comedy,,,,
jay,13 Sins,13-sins,,2.5,Horror,Thriller,,,
jay,Dead Snow 2: Red vs. Dead,dead-snow-2-red-vs-dead,,2.5,Horror,Comedy,Action,,
jay,The Grand Budapest Hotel,the-grand-budapest-hotel,,4.5,Comedy,Drama,,,
jay,RoboCop,robocop-2014,,1.0,Action,Thriller,Science Fiction,Crime,Adventure
jay,What We Do in the Shadows,what-we-do-in-the-shadows,,4.0,Horror,Comedy,,,
jay,Boyhood,boyhood,,2.0,Drama,,,,
jay,The Babadook,the-babadook,,3.5,Drama,Horror,,,
jay,Whiplash,whiplash-2014,,5.0,Drama,Music,Thriller,,
jay,Nymphomaniac: Vol. I,nymphomaniac-volume-i,,1.5,Drama,,,,
jay,The Wolf of Wall Street,the-wolf-of-wall-street,,4.0,Comedy,Drama,Crime,,
jay,The Hobbit: The Desolation of Smaug,the-hobbit-the-desolation-of-smaug,,3.5,Action,Fantasy,Adventure,,
jay,The Hunger Games: Catching Fire,the-hunger-games-catching-fire,,3.5,Science Fiction,Adventure,Action,,
jay,Oldboy,oldboy-2013,,1.0,Drama,Mystery,Action,Thriller,
jay,Thor: The Dark World,thor-the-dark-world,,2.0,Action,Adventure,Fantasy,,
jay,The Phone Call,the-phone-call,,3.5,Drama,,,,
jay,Her,her,,4.0,Science Fiction,Romance,Drama,,
jay,Machete Kills,machete-kills,,1.5,Thriller,Action,Crime,,
jay,R100,r100,,3.5,Comedy,Drama,,,
jay,Enemy,enemy,,4.0,Mystery,Thriller,,,
jay,The Green Inferno,the-green-inferno,,2.0,Adventure,Horror,,,
jay,Oculus,oculus,,3.5,Horror,,,,
jay,Wolf Creek 2,wolf-creek-2,,2.0,Thriller,Horror,,,
jay,Prisoners,prisoners,,4.0,Thriller,Crime,Drama,,
jay,Under the Skin,under-the-skin-2013,,4.0,Science Fiction,Thriller,Horror,Drama,
jay,Gravity,gravity-2013,,3.0,Thriller,Science Fiction,Drama,,
jay,Snowpiercer,snowpiercer,,3.5,Drama,Action,Science Fiction,,
jay,The Wolverine,the-wolverine,,2.5,Action,Science Fiction,Adventure,,
jay,The Wind Rises,the-wind-rises,,4.0,Romance,History,Drama,Animation,
jay,Pacific Rim,pacific-rim,,3.0,Science Fiction,Action,Adventure,,
jay,The World's End,the-worlds-end,,3.5,Action,Science Fiction,Comedy,,
jay,About Time,about-time,,3.5,Drama,Fantasy,Romance,,
jay,World War Z,world-war-z,,2.0,Action,Thriller,Science Fiction,Horror,
jay,Man of Steel,man-of-steel,,2.0,Action,Adventure,Science Fiction,,
jay,The Conjuring,the-conjuring,,2.5,Horror,Thriller,,,
jay,This Is the End,this-is-the-end,,3.0,Comedy,Action,,,
jay,The Purge,the-purge,,2.0,Thriller,Science Fiction,Horror,,
jay,After Earth,after-earth,,1.0,Science Fiction,Adventure,Action,,
jay,Inside Llewyn Davis,inside-llewyn-davis,,4.0,Music,Drama,,,
jay,The Bling Ring,the-bling-ring,,3.5,Drama,Crime,,,
jay,Star Trek Into Darkness,star-trek-into-darkness,,2.0,Science Fiction,Adventure,Action,,
jay,The Great Gatsby,the-great-gatsby-2013,,3.0,Drama,Romance,,,
jay,Iron Man 3,iron-man-3,,2.5,Action,Adventure,Science Fiction,,
jay,Oblivion,oblivion-2013,,2.0,Action,Adventure,Mystery,Science Fiction,
jay,The Host,the-host-2013,,1.5,Science Fiction,Action,Adventure,,
jay,Cheap Thrills,cheap-thrills,,2.5,Thriller,Crime,Comedy,,
jay,Evil Dead,evil-dead,,4.0,Horror,,,,
jay,Oz the Great and Powerful,oz-the-great-and-powerful,,2.0,Fantasy,Family,Adventure,,
jay,Movie 43,movie-43,,0.5,Comedy,,,,
jay,Stoker,stoker,,3.5,Horror,Drama,Thriller,,
jay,Mama,mama-2013,,1.5,Horror,,,,
jay,Texas Chainsaw 3D,texas-chainsaw-3d,,1.0,Horror,Thriller,,,
jay,Zero Dark Thirty,zero-dark-thirty,,3.0,Drama,Thriller,,,
jay,Django Unchained,django-unchained,,5.0,Drama,Western,,,
jay,The Hobbit: An Unexpected Journey,the-hobbit-an-unexpected-journey,,2.5,Fantasy,Action,Adventure,,
jay,The Twilight Saga: Breaking Dawn – Part 2,the-twilight-saga-breaking-dawn-part-2,,1.5,Drama,Fantasy,Adventure,Romance,
jay,Skyfall,skyfall,,3.5,Adventure,Thriller,Action,,
jay,Wrong Turn 5: Bloodlines,wrong-turn-5-bloodlines,,1.0,Thriller,Horror,,,
jay,Paranormal Activity 4,paranormal-activity-4,,0.5,Horror,,,,
jay,Would You Rather,would-you-rather,,2.0,Horror,Thriller,,,
jay,Lincoln,lincoln,,3.0,History,Drama,,,
jay,The Collection,the-collection,,2.5,Thriller,Horror,,,
jay,Scary or Die,scary-or-die,,0.5,Horror,,,,
jay,The Place Beyond the Pines,the-place-beyond-the-pines,,3.5,Drama,Crime,,,
jay,Seven Psychopaths,seven-psychopaths,,2.0,Comedy,Crime,,,
jay,Dredd,dredd,,3.5,Science Fiction,Action,,,
jay,Spring Breakers,spring-breakers,,2.5,Drama,Crime,,,
jay,Frances Ha,frances-ha,,4.0,Comedy,Drama,,,
jay,American Mary,american-mary,,3.5,Thriller,Horror,,,
jay,Chained,chained-2012,,2.5,Horror,Drama,Thriller,,
jay,The Dark Knight Rises,the-dark-knight-rises,,3.0,Thriller,Crime,Drama,Action,
jay,Magic Mike,magic-mike,,2.5,Comedy,Drama,,,
jay,The Amazing Spider-Man,the-amazing-spider-man,,2.5,Science Fiction,Adventure,Action,,
jay,Rock of Ages,rock-of-ages,,2.5,Romance,Comedy,Music,Drama,
jay,Moonrise Kingdom,moonrise-kingdom,,3.5,Romance,Drama,Comedy,,
jay,The Avengers,the-avengers-2012,,3.0,Science Fiction,Adventure,Action,,
jay,21 Jump Street,21-jump-street,,3.5,Crime,Action,Comedy,,
jay,The Hunger Games,the-hunger-games,,3.0,Action,Science Fiction,Thriller,Adventure,
jay,[REC]³ Genesis,rec-genesis,,2.0,Horror,,,,
jay,This Means War,this-means-war,,2.0,Romance,Comedy,Action,,
jay,Man on a Ledge,man-on-a-ledge,,2.0,Thriller,Crime,Action,,
jay,The Girl with the Dragon Tattoo,the-girl-with-the-dragon-tattoo-2011,,4.0,Crime,Mystery,Thriller,,
jay,The Cabin in the Woods,the-cabin-in-the-woods,,3.0,Comedy,Horror,Mystery,,
jay,Mission: Impossible – Ghost Protocol,mission-impossible-ghost-protocol,,4.0,Thriller,Adventure,Action,,
jay,Hostel: Part III,hostel-part-iii,,0.5,Horror,,,,
jay,The Twilight Saga: Breaking Dawn – Part 1,the-twilight-saga-breaking-dawn-part-1,,1.0,Adventure,Fantasy,Romance,,
jay,Puss in Boots,puss-in-boots,,2.0,Adventure,Animation,Fantasy,Comedy,Family
jay,In Time,in-time,,2.0,Thriller,Science Fiction,Action,,
jay,Wrong Turn 4: Bloody Beginnings,wrong-turn-4-bloody-beginnings,,1.0,Horror,Thriller,,,
jay,The Thing,the-thing-2011,,2.5,Mystery,Science Fiction,Horror,,
jay,Moneyball,moneyball,,3.5,Drama,,,,
jay,Johnny English Reborn,johnny-english-reborn,,2.0,Comedy,Crime,Action,,
jay,You're Next,youre-next,,3.5,Thriller,Mystery,Horror,,
jay,The Raid,the-raid-2011,,4.0,Action,Crime,Thriller,,
jay,Tinker Tailor Soldier Spy,tinker-tailor-soldier-spy,,2.0,Drama,Mystery,Thriller,,
jay,Vile,vile,,1.5,Horror,Thriller,,,
jay,The Human Centipede 2 (Full Sequence),the-human-centipede-2-full-sequence,,0.5,Horror,Drama,Crime,,
jay,The Help,the-help,,2.5,Drama,,,,
jay,Final Destination 5,final-destination-5,,2.5,Mystery,Horror,,,
jay,Captain America: The First Avenger,captain-america-the-first-avenger,,2.5,Action,Adventure,Science Fiction,,
jay,"Crazy, Stupid, Love.",crazy-stupid-love,,3.5,Comedy,Romance,Drama,,
jay,X-Men: First Class,x-men-first-class,,3.0,Science Fiction,Adventure,Action,,
jay,Drive,drive-2011,,4.0,Thriller,Drama,Crime,,
jay,The Skin I Live In,the-skin-i-live-in,,3.5,Horror,Drama,Mystery,Thriller,
jay,We Need to Talk About Kevin,we-need-to-talk-about-kevin,,4.5,Drama,Thriller,,,
jay,Hobo with a Shotgun,hobo-with-a-shotgun,,3.0,Thriller,Crime,Action,,
jay,Thor,thor,,2.0,Action,Adventure,Fantasy,,
jay,Scream 4,scream-4,,3.5,Mystery,Horror,,,
jay,Hanna,hanna,,3.0,Thriller,Action,Adventure,,
jay,Rio,rio-2011,,2.5,Comedy,Family,Adventure,Animation,
jay,Bridesmaids,bridesmaids,,3.5,Comedy,Romance,,,
jay,The Divide,the-divide,,2.5,Horror,Thriller,Science Fiction,,
jay,Limitless,limitless,,3.0,Thriller,Science Fiction,Mystery,,
jay,Justin Bieber: Never Say Never,justin-bieber-never-say-never,,1.0,Family,Documentary,Music,,
jay,The Strange Thing About the Johnsons,the-strange-thing-about-the-johnsons,,3.0,Drama,Horror,,,
jay,Saw 3D,saw-3d,,1.5,Crime,Horror,,,
jay,Paranormal Activity 2,paranormal-activity-2,,2.0,Horror,Mystery,,,
jay,Jackass 3D,jackass-3d,,2.5,Comedy,Documentary,Action,,
jay,The Social Network,the-social-network,,5.0,Drama,,,,
jay,Insidious,insidious,,3.0,Horror,Thriller,,,
jay,Easy A,easy-a,,3.0,Comedy,,,,
jay,127 Hours,127-hours,,3.0,Adventure,Thriller,Drama,,
jay,Black Swan,black-swan,,4.0,Drama,Thriller,Horror,,
jay,Hatchet II,hatchet-ii,,2.0,Comedy,Horror,Thriller,,
jay,Cats & Dogs: The Revenge of Kitty Galore,cats-dogs-the-revenge-of-kitty-galore,,0.5,Fantasy,Adventure,Comedy,Family,Action
jay,Scott Pilgrim vs. the World,scott-pilgrim-vs-the-world,,4.0,Romance,Action,Comedy,,
jay,Inception,inception,,4.0,Action,Adventure,Science Fiction,,
jay,The Last Airbender,the-last-airbender,,0.5,Fantasy,Action,Adventure,,
jay,The Karate Kid,the-karate-kid-2010,,2.0,Drama,Action,Family,Adventure,
jay,Despicable Me,despicable-me,,2.5,Animation,Science Fiction,Comedy,Family,Crime
jay,Sex and the City 2,sex-and-the-city-2,,1.0,Drama,Comedy,Romance,,
jay,Prince of Persia: The Sands of Time,prince-of-persia-the-sands-of-time,,0.5,Action,Fantasy,Adventure,,
jay,Iron Man 2,iron-man-2,,2.5,Adventure,Science Fiction,Action,,
jay,2001 Maniacs: Field of Screams,2001-maniacs-field-of-screams,,0.5,Horror,Comedy,,,
jay,Alice in Wonderland,alice-in-wonderland-2010,,1.5,Fantasy,Family,Adventure,,
jay,Birdemic: Shock and Terror,birdemic-shock-and-terror,,0.5,Thriller,Horror,Romance,,
jay,The Crazies,the-crazies-2010,,1.5,Mystery,Horror,Action,,
jay,Buried,buried,,2.5,Thriller,,,,
jay,Four Lions,four-lions,,4.0,Crime,Drama,Comedy,,
jay,Tucker and Dale vs. Evil,tucker-and-dale-vs-evil,,3.5,Comedy,Horror,,,
jay,Tooth Fairy,tooth-fairy-2010,,1.0,Fantasy,Comedy,Family,,
jay,Avatar,avatar,,3.0,Adventure,Science Fiction,Action,,
jay,The Twilight Saga: New Moon,the-twilight-saga-new-moon,,1.5,Romance,Drama,Adventure,Fantasy,
jay,A Christmas Carol,a-christmas-carol-2009,,2.5,Animation,Fantasy,Drama,Family,
jay,Saw VI,saw-vi,,3.5,Thriller,Horror,,,
jay,The Descent: Part 2,the-descent-part-2,,2.0,Adventure,Thriller,Horror,,
jay,Fantastic Mr. Fox,fantastic-mr-fox,,5.0,Comedy,Animation,Family,Adventure,
jay,Jennifer's Body,jennifers-body,,3.5,Horror,Comedy,,,
jay,Sorority Row,sorority-row,,2.0,Mystery,Horror,,,
jay,Halloween II,halloween-ii,,2.0,Horror,,,,
jay,Summer Wars,summer-wars,,3.0,Animation,Science Fiction,,,
jay,The Collector,the-collector-2009,,2.0,Horror,Thriller,,,
jay,Harry Potter and the Half-Blood Prince,harry-potter-and-the-half-blood-prince,,3.0,Adventure,Fantasy,,,
jay,Exam,exam,,1.5,Thriller,Mystery,,,
jay,The Proposal,the-proposal-2009,,2.0,Romance,Comedy,Drama,,
jay,The Final Destination,the-final-destination,,1.5,Horror,Mystery,,,
jay,Inglourious Basterds,inglourious-basterds,,4.5,War,Drama,Thriller,,
jay,Dogtooth,dogtooth,,4.0,Drama,,,,
jay,Antichrist,antichrist,,3.5,Thriller,Horror,Drama,,
jay,Fish Tank,fish-tank,,4.0,Drama,,,,
jay,Terminator Salvation,terminator-salvation,,1.5,Thriller,Action,Science Fiction,,
jay,Thirst,thirst-2009,,3.5,Horror,Drama,Thriller,,
jay,X-Men Origins: Wolverine,x-men-origins-wolverine,,1.0,Science Fiction,Adventure,Action,,
jay,Hannah Montana: The Movie,hannah-montana-the-movie,,3.0,Comedy,Music,Romance,Family,Drama
jay,"I Love You, Man",i-love-you-man,,2.5,Comedy,Romance,,,
jay,Monsters vs Aliens,monsters-vs-aliens,,2.0,Family,Science Fiction,Animation,Adventure,
jay,Drag Me to Hell,drag-me-to-hell,,3.0,Thriller,Horror,,,
jay,The Last House on the Left,the-last-house-on-the-left-2009,,1.5,Crime,Drama,Thriller,Horror,
jay,17 Again,17-again,,2.5,Comedy,Fantasy,Drama,Romance,
jay,Friday the 13th,friday-the-13th-2009,,2.0,Thriller,Horror,,,
jay,The Uninvited,the-uninvited-2009,,2.0,Horror,,,,
jay,Moon,moon,,4.0,Science Fiction,Drama,,,
jay,In the Loop,in-the-loop,,4.0,Comedy,,,,
jay,The Killing Room,the-killing-room,,1.5,Drama,Thriller,,,
jay,The Curious Case of Benjamin Button,the-curious-case-of-benjamin-button,,3.0,Drama,Romance,Fantasy,,
jay,Twilight,twilight-2008,,2.0,Drama,Fantasy,Romance,,
jay,Splinter,splinter-2008,,1.0,Horror,Science Fiction,Crime,Thriller,
jay,Vacancy 2: The First Cut,vacancy-2-the-first-cut,,1.0,Crime,Thriller,Horror,,
jay,Saw V,saw-v,,1.5,Crime,Thriller,Horror,,
jay,Bronson,bronson,,4.0,Crime,Drama,Action,,
jay,High School Musical 3: Senior Year,high-school-musical-3-senior-year,,3.0,Family,Romance,Drama,Music,Comedy
jay,Quarantine,quarantine,,1.5,Thriller,Horror,Science Fiction,,
jay,Wild Child,wild-child,,3.0,Romance,Drama,Comedy,,
jay,Step Brothers,step-brothers,,2.5,Comedy,,,,
jay,"Angus, Thongs and Perfect Snogging",angus-thongs-and-perfect-snogging,,2.0,Family,Drama,Romance,Comedy,
jay,The Dark Knight,the-dark-knight,,4.5,Thriller,Action,Crime,,
jay,Mamma Mia!,mamma-mia,,3.0,Comedy,Romance,,,
jay,Camp Rock,camp-rock,,2.0,Family,Music,Drama,TV Movie,Comedy
jay,The Incredible Hulk,the-incredible-hulk,,2.5,Science Fiction,Action,Adventure,,
jay,The Happening,the-happening,,1.0,Science Fiction,Horror,Thriller,,
jay,The Strangers,the-strangers,,1.0,Thriller,Horror,,,
jay,Martyrs,martyrs,,5.0,Horror,Thriller,Drama,,
jay,Sex and the City,sex-and-the-city,,2.5,Drama,Romance,Comedy,,
jay,Iron Man,iron-man-2008,,3.5,Adventure,Science Fiction,Action,,
jay,The Ruins,the-ruins,,2.0,Horror,,,,
jay,Let the Right One In,let-the-right-one-in,,5.0,Horror,Drama,,,
jay,In Bruges,in-bruges,,3.5,Drama,Comedy,Crime,,
jay,Cloverfield,cloverfield,,2.0,Action,Thriller,Horror,Science Fiction,
jay,Sweeney Todd: The Demon Barber of Fleet Street,sweeney-todd-the-demon-barber-of-fleet-street-2007,,3.5,Drama,Horror,,,
jay,Enchanted,enchanted,,3.0,Family,Fantasy,Comedy,Romance,
jay,The Mist,the-mist,,4.0,Thriller,Science Fiction,Horror,,
jay,Fred Claus,fred-claus,,2.5,Comedy,Action,Drama,,
jay,Saw IV,saw-iv,,2.0,Crime,Horror,Thriller,,
jay,Funny Games,funny-games-2007,,3.5,Thriller,Horror,,,
jay,American Gangster,american-gangster,,4.0,Crime,Drama,,,
jay,Fermat's Room,fermats-room,,3.0,Mystery,Thriller,,,
jay,There Will Be Blood,there-will-be-blood,,5.0,Drama,,,,
jay,Paranormal Activity,paranormal-activity,,1.0,Horror,Mystery,,,
jay,Eastern Promises,eastern-promises,,3.5,Thriller,Mystery,Crime,,
jay,The Darjeeling Limited,the-darjeeling-limited,,4.0,Comedy,Adventure,Drama,,
jay,Juno,juno,,3.5,Comedy,Romance,Drama,,
jay,Halloween,halloween,,2.5,Horror,,,,
jay,[REC],rec,,3.5,Mystery,Horror,,,
jay,Wrong Turn 2: Dead End,wrong-turn-2-dead-end,,3.0,Horror,Thriller,,,
jay,High School Musical 2,high-school-musical-2,,4.0,Music,TV Movie,Drama,Romance,Family
jay,Superbad,superbad,,3.0,Comedy,,,,
jay,Hot Rod,hot-rod,,3.5,Action,Comedy,,,
jay,Hairspray,hairspray-2007,,3.5,Comedy,Romance,Drama,,
jay,Ratatouille,ratatouille,,4.0,Family,Fantasy,Animation,Comedy,
jay,Fantastic Four: Rise of the Silver Surfer,fantastic-four-rise-of-the-silver-surfer,,1.0,Action,Science Fiction,Adventure,,
jay,Hostel: Part II,hostel-part-ii,,2.0,Horror,,,,
jay,Ocean's Thirteen,oceans-thirteen,,3.0,Crime,Thriller,,,
jay,Inside,inside-2007,,3.5,Horror,,,,
jay,Death Proof,death-proof,,3.5,Thriller,Action,,,
jay,No Country for Old Men,no-country-for-old-men,,3.5,Crime,Thriller,Western,,
jay,Pirates of the Caribbean: At World's End,pirates-of-the-caribbean-at-worlds-end,,2.0,Adventure,Action,Fantasy,,
jay,WΔZ,wz,,1.5,Crime,Thriller,Drama,Horror,
jay,Shrek the Third,shrek-the-third,,3.0,Adventure,Comedy,Fantasy,Family,Animation
jay,28 Weeks Later,28-weeks-later,,3.0,Horror,Science Fiction,Thriller,,
jay,Sunshine,sunshine-2007,,3.5,Science Fiction,Thriller,,,
jay,Mr. Bean's Holiday,mr-beans-holiday,,2.5,Family,Comedy,,,
jay,Dead Silence,dead-silence,,1.5,Horror,,,,
jay,Zodiac,zodiac,,3.5,Crime,Mystery,Thriller,,
jay,Atonement,atonement,,3.5,Romance,Drama,,,
jay,Hot Fuzz,hot-fuzz,,4.0,Action,Crime,Comedy,,
jay,Smiley Face,smiley-face,,4.0,Comedy,,,,
jay,The Hitcher,the-hitcher-2007,,1.5,Crime,Thriller,Horror,,
jay,Jump In!,jump-in,,1.0,Drama,Romance,Comedy,,
jay,Night at the Museum,night-at-the-museum,,3.0,Fantasy,Family,Comedy,,
jay,The Holiday,the-holiday,,4.0,Comedy,Romance,,,
jay,Deck the Halls,deck-the-halls,,2.0,Family,Comedy,,,
jay,Casino Royale,casino-royale-2006,,4.0,Thriller,Action,Adventure,,
jay,Saw III,saw-iii,,2.5,Crime,Thriller,Horror,,
